,S100A7,HLA-DQA1,MAGEA3,S100A8,DMBT1,MAGEC2,HLA-DQB1,C7,SPINK5,MS4A1,CHIT1,PLA2G1B,CD24,MME,PRAME,MAGEC1,LCN2,EPCAM,CTAG1B,KIT,CDH1,CXCL13,MAGEB2,ARG1,CT45A1,TREM1,TPSAB1,TPTE,CD22,CCL21,CD19,CEACAM6,CXCL6,SPP1,IL13RA2,CXCL14,ABCB1,USP9Y,PASD1,CR2,ITGB3,PAX5,S100B,CCL19,SSX1,BLK,CXCL9,SAA1,CCL27,MARCO,CD79B,LTB,CCL25,CTSG,CXCL2,MAGEA12,CD79A,FCER2,IL1B,C3,POU2AF1,CCL18,SERPINB2,CXCL10,CXCL1,SELL,TNFRSF13B,MUC1,CCR7,C4B,NCAM1,ITGB4,CD27,C4BPA,CD8A,IFI27,CXCL11,BTLA,MX1,IDO1,CD3E,CD3D,CD48,CTCFL,CMA1,CTLA4,IL22RA1,LIF,ZAP70,LAMP3,CCL24,CXCL5,SLC11A1,TCF7,MAGEA1,MAGEA4,LTK,IL1A,FCER1A,CD38
10,14.15350374,9.529170359,3.425299762,13.7373003,4.577302855,4.2553747600000005,7.023559085,4.577302855,10.394926113,3.714806379,5.503302274,4.577302855,12.15359823,5.955814478,6.559155508,3.577302855,7.075553723,5.540776979,4.840337261,6.484193451,10.813795473,4.7148063790000005,3.25537476,8.266602016,4.647692183,6.13801781,9.882908645,4.503302274,7.604102914,8.608521586,4.89923095,5.209571071,3.714806379,9.455047105,6.681639515,11.91269321,6.162265356,4.647692183,3.25537476,4.7789367160000005,8.238368335,2.25537476,13.91837685,7.948861718,3.25537476,3.714806379,7.384657777,7.088264774,7.394926113,4.647692183,5.29976888,6.681639515,3.25537476,6.503302274,7.221159045,3.840337261,6.778936716,4.7789367160000005,6.232654684,7.40512188,3.955814478,7.664765696,7.036734474,4.162265356,6.698318256,6.232654684,3.425299762,9.334859544,3.840337261,12.46238908,5.955814478,10.187589512,4.840337261,3.425299762,4.577302855,9.940123381,5.113355755,4.577302855,10.180187264,6.840337261,4.955814478000001,5.062729682,6.186112098,3.425299762,5.25537476,5.062729682,6.25537476,7.29976888,5.664765696,5.503302274,4.647692183,6.186112098,6.647692183,8.924259744,3.714806379,3.714806379,9.89018581,3.714806379,7.855287602,6.464828126
11,4.4594388160000005,12.47066607,12.06584403,9.740209586,12.35425658,5.459438816,9.678607336,12.24897246,6.103295006,5.918870434,7.781366911,6.588721833,9.922963189,8.967233455999999,14.14768912,6.707366329,6.668892181,8.816990820000001,5.983000772,11.3143072,11.70617941,8.998597626999999,5.366329411,3.459438816,7.18735927,9.688257506,11.30178916,10.234225875,7.266793738,11.17024525,6.503832935,9.487344812,4.4594388160000005,10.282806056,5.851756239,8.588721833000001,7.649263375,7.413635126,4.9188704340000005,3.459438816,11.4410061,4.629363817,13.08651666,10.190757847,3.781366911,4.9188704340000005,10.456618297,7.014027667,4.781366911,10.979075069,8.014027667,9.260338716,4.4594388160000005,5.546901657,11.18224635,8.029294424,8.354256579000001,5.546901657,7.214326318,10.830126223,6.159878534,12.23669413,4.9188704340000005,6.983000772,7.103295006,7.609185935,5.159878534,10.673757937,5.266793738,11.27001045,6.459438816,8.80816697,8.834478247,7.413635126,9.476247103,11.48734481,6.588721833,6.951291912,11.42088851,7.902382312,8.4252231,9.194148436,7.951291912,4.2667937380000005,3.781366911,8.726225356,4.781366911,8.103295006,8.329803535,9.834478247,4.044401316,6.366329411,10.103295006,8.88570357,5.629363817,3.781366911,9.06676913,4.9188704340000005,7.390176153,7.668892181
12,15.60903497,12.12373959,10.782048239,15.7998166,6.245995339,9.582278726,11.520257,5.924067244,11.32920871,5.924067244,6.924067244,6.830957839,12.62103477,7.4476292,13.4358199,10.281619248,8.4476292,7.171994757,6.509029744,9.935294499,12.34191976,7.509029744,5.509029744,9.66553423,5.924067244,8.133520609,11.29038946,8.133520609,6.509029744,11.38759162,6.383498862,6.731422166,6.245995339,13.520257,5.924067244,12.59825951,6.245995339,7.316384666,6.245995339,6.624506962,10.501496072,5.509029744,14.01153008,9.705426957,4.509029743999999,6.624506962,12.33133501,7.011530085,7.171994757,6.509029744,7.624506962,8.901347167,6.093992245,8.854804581,9.227847992,5.731422166,7.509029744,7.011530085,8.596492586,7.011530085,4.509029743999999,11.38349886,9.113891803,7.509029744,8.901347167,7.567923433,4.924067244,7.171994757,6.383498862,8.806710293,6.924067244,12.02997575,8.133520609,4.509029743999999,7.245995339,13.6680601,8.383498862,6.509029744,12.69225157,7.567923433,7.509029744,6.924067244,7.245995339,5.509029744,6.924067244,7.316384666,7.383498862,7.245995339,6.731422166,7.924067244,4.924067244,7.383498862,8.990156434,8.133520609,4.509029743999999,4.924067244,9.209469462,6.624506962,8.651987698,6.093992245
13,5.137610324,5.307535325,8.356778844,9.464039811,5.66117228,6.137610324,5.838050042,11.15163079,5.892497826,11.78236792,14.24220908,5.385537837,10.227722743,5.944965246,12.01566124,5.892497826,5.459538418,5.385537837,6.385537837,9.613343755,11.23827266,10.855286747,6.495162328,5.137610324,6.347063689,8.287357443000001,7.944965246,6.182004443,12.1799537,13.87781271,11.28862686,5.137610324,5.385537837,14.33666915,5.66117228,10.99714511,11.41140592,7.287357443,4.722572824,9.376015063,7.93202619,9.366429014,12.49020555,13.82104362,5.722572824,8.307535325,13.11310008,5.944965246,4.944965246000001,8.277161676,11.65626348,12.04374932,5.995591319,6.091806634,9.692199175,5.66117228,11.76605586,9.964158811,8.297481659999999,11.00643288,8.661172279999999,13.91937984,5.944965246,10.240898132,8.356778844,12.04825305,8.044500919,5.722572824,9.637456211,11.18200444,5.995591319,7.87907731,11.2565514,4.137610324000001,10.730067361,12.8634026,9.512649755,9.973660679,14.13655328,9.13196376,10.928773212,11.18745887,12.08962349,4.722572824,6.692199175,10.62946342,6.995591319,8.056473561,11.18881926,9.143234873,5.722572824,6.307535325,9.091806634,11.45728244,5.459538418,5.137610324,8.844969456000001,4.838050042,6.529927746,10.279717381
14,4.313924242000001,12.81044518,11.29024969,9.583830125,5.050889837,11.78017068,10.7133802,9.42940146,3.898886743,9.767880731,5.252523698,4.313924242000001,8.236756382,7.549140704,10.090905515,10.755485184,12.81310575,4.635852337,6.086513746,6.878708861,6.050889837,10.640353729,5.483849244,4.976889255,5.586942737,12.35009785,12.40976078,8.842703908,11.93658621,9.728961742,8.873619984000001,4.429401459999999,8.962581418,13.33281986,13.59063026,14.08486338,8.408441841,6.586942737,4.313924242000001,7.443207259,12.71693627,7.252523698,12.83323287,12.42810037,4.050889837,7.03274249,11.60240585,13.06853342,5.252523698,6.283550593,9.623779505,10.31580153,4.429401459999999,8.745770029,10.319548792,7.138352678,9.955373934,7.647824979,12.53026593,13.2389841,6.706241665,8.995748282000001,9.404918775,9.565012097,10.148921919,9.888833078,6.313924242,7.773355861,7.826993825,10.529861642,10.248597994,8.821718882999999,8.847902814000001,3.728961742,7.948130262,11.88061257,7.42940146,8.394297659,11.0974682,8.938415107,8.762384743,9.236756382,9.726141223,3.536316664,7.456882196,8.883779851,4.898886743,13.32095151,8.542742933,8.542742933,4.635852337,7.204695173,9.387173224,9.865952854,4.728961742,4.536316664,8.694746026,11.0074112,9.871068799,7.623779505
15,12.69090624,14.29995436,8.820541523,13.96751512,5.2680005,5.448572746,12.86195178,6.915698756,9.082209093,7.315306215,9.753427327,6.061549622,9.872862558,10.105943742,11.41910163,5.061549622,6.004966094,5.361109904,6.57056327,7.550934463,12.59472958,11.4379255,5.88467186,7.243752954,4.683037999,7.361109904,11.71976111,4.820541523,7.57056327,7.700959907,7.115997406,4.168464826,4.683037999,14.32002506,4.683037999,13.86865681,8.683037999,3.683037999,5.448572746,5.2680005,8.627896445000001,6.061549622,11.44724613,12.02466801,5.531034906,5.683037999,14.67569315,9.040590004,7.961022746,8.219090899000001,8.968440218,10.405504024,4.531034906,9.394532906,10.531034906,4.683037999,9.852963001,6.405504024,6.57056327,11.41095845,7.448572746,10.744814197,7.033535246,11.98590536,10.482643422,9.757714685,5.448572746,8.852963000999999,7.315306215,10.215978288,6.115997406,10.184477144,10.558326597,4.531034906,11.44724613,13.60666261,11.40276906,8.727432119,13.90026872,11.63723431,10.200313692,10.632572932,10.648822284,4.361109904,7.683037999,9.896385281,7.338389828,7.683037999,9.575429025,7.852963001,2.946072405,5.448572746,9.565681049,9.972134702,3.946072405,4.683037999,6.787374659,5.448572746,9.231474624,9.868904544
16,5.272115501,5.049723079,4.924192197,9.383623816,5.63468558,5.63468558,5.55222342,15.42313204,4.924192197,5.049723079,9.027003003,6.956613675,5.786688674,5.63468558,9.745531349,4.924192197,6.049723079,7.573285036,5.464760579,6.786688674,6.371651174,6.924192197,4.464760579,5.371651174,6.63468558,8.246120292,9.712688092,5.857078002,9.464760579,9.514609128,6.924192197,5.049723079,4.464760579,11.53219494,3.464760579,9.659517433,14.55470754,2.786688674,4.63468558,5.371651174,7.768541327,4.924192197,11.75593128,6.594043596,3.049723079,5.165200297,8.475987834,11.1652003,1.464760579,9.599186899,7.395497916,6.712688092,4.7866886740000005,6.219648081,11.46898105,4.272115501,8.693579269,5.924192197,8.122972060999999,12.71387403,6.418956889,8.750162798,5.272115501,7.907704075,7.01934943,7.63468558,5.049723079,7.371651174,5.049723079,14.86203411,10.89521313,8.259176445,7.804610582,5.55222342,7.371651174,12.9971165,6.418956889,6.219648081,11.81459467,7.108616768,7.219648081,7.674213944,7.83980001,4.049723079,5.371651174,6.891025333,5.049723079,7.674213944,6.594043596,5.165200297,3.464760579,4.049723079,10.745531349,8.322741574,4.272115501,4.049723079,6.049723079,5.165200297,6.371651174,8.464760579
17,3.529809469,12.61627746,12.26536549,6.805933874,3.851737564,11.95816964,9.107238297,7.284696971,7.037604109,4.815211688,7.304596529,3.69973447,5.230249187,6.271276455,12.94396615,11.47378938,3.337164391,5.460546806,13.71909353,6.56323247,8.507089392000001,9.690941352,11.63571798,3.230249187,13.18063684,1.529809469,8.753811143,11.02015897,5.084398321,6.552177282,5.311169182,3.777736982,1.529809469,9.625206492,3.436700065,10.594552234,6.11477197,4.939200405,9.118524105,3.436700065,6.689680806,3.851737564,11.60495431,8.659092485999999,7.851737564,4.11477197,11.45906788,6.37529952,4.284696971,8.291360701,5.887361474,7.237168601,2.989241088,5.460546806,7.69973447,8.271276454999999,6.869659472,3.922126892,5.337164391,10.667441067,4.574203588,9.742913689,5.202234811,9.956074224,7.271276455,7.546617757,3.69973447,8.52698895,5.989241088,10.426898597,6.099665077,9.142677966,8.281353528,2.337164391,7.9048489,9.599930413,9.177267895,6.851737564,9.182654442,7.960262021,7.976892695,8.484005779,8.288032684000001,10.192477844,5.202234811,7.934950932,5.362699483,8.21980744,7.278002319,6.216309996,2.529809469,3.777736982,8.656513942,8.798936148,9.454621973,10.365859824,4.053371425,3.529809469,4.574203588,7.076703929
18,4.030425734,5.167929258,10.489857353,9.470048872,16.33688622,9.483284699,4.878422641,12.92342383,6.956425153,6.29346014,6.030425734,17.69046621,13.90509977,12.29158041,10.714122188,9.151441135,9.961163072,13.84196099,5.79596048,8.603315402,13.42059469,7.066049644,6.878422641,5.408937357,4.878422641,7.662693949,12.39587332,5.708497639,7.541387653,10.777275917,8.308410481,8.615388235000001,10.043887994,13.55202617,6.566478634,13.79894091,9.541387653,3.29346014,5.29346014,6.566478634,10.377382623,4.708497639,9.758346189,9.463385141,4.515852561,5.167929258,10.850604696,9.56024668,6.167929258,8.323207483000001,8.697182326,8.55398769,12.84996619,8.591140688,10.426174062,6.352353829,10.92766616,6.352353829,7.662693949,11.21232338,8.898322197999999,10.220250293,4.708497639,7.323207483,9.837780656,7.639234977,7.730865452,10.668499571,5.515852561,12.27740379,9.143125867,11.87088897,9.769193571,6.752891758,7.878422641,11.41413003,7.917951005,7.323207483,12.12845782,9.030425734,8.337854259,8.77458683,9.352353829,6.408937357,7.97528418,7.436418094,10.300954676,9.56024668,7.489857353,7.541387653,7.752891758,5.167929258,9.048347642,9.285926467,7.93731633,4.515852561,9.330549459,4.878422641,8.012278387,9.509397539
19,6.879086365,3.156620341,12.98507421,6.642047168,8.492903728,12.05386077,4.6420471679999995,9.794694178,8.456744064999999,3.156620341,3.834692246,5.082619759,7.294123864,4.2941238639999995,7.082619759,6.478548436,5.879086365,5.156620341,13.22700967,5.879086365,13.53361391,4.2941238639999995,11.16448858,5.478548436,12.45628628,4.0046172470000005,11.308398,10.077866229,8.310425677,7.729510009,6.260957,5.004617247,4.156620341,9.373851057,4.922155087,11.82975271,7.507117588,3.535131964,9.930089269,4.0046172470000005,7.419654746,4.2941238639999995,15.43970869,8.427149283,9.705056965,2.834692246,8.958813558,7.478548436,7.834692246,7.024516805,6.741582841,6.294123864,4.156620341,7.717335295,6.879086365,8.895388177000001,7.507117588,5.788888556,4.419654746,8.485743936999999,4.419654746,9.467687443,6.004617247,6.044145611,5.642047168,8.648473437,4.156620341,6.478548436,4.535131964,8.680182297,5.294123864,8.661240733,6.589579748,2.419654746,6.879086365,10.356292685,5.589579748,4.8346922459999995,9.156620341,5.879086365,6.227009669,6.326545342,6.963975263,3.419654746,6.507117588,5.922155087,7.004617247,9.03926339,6.389281097,5.535131964,3.419654746,3.642047168,5.478548436,5.788888556,5.535131964,4.6420471679999995,6.294123864,4.922155087,7.717335295,6.741582841
