,FTL,MT-CO2,PGC,IGKC,MT-CO3,LIPF,MT-CO1,MT-ND4,MT-RNR2,MT-ATP6,ALB,MT-CYB,MT-ND1,MT-ND4L,MT-ATP8,MT-ND3,GKN1,MT-ND2,SPP1,MT-ND6,MT-TP,HBB,MT-ND5,HLA-DRA,PMEL,TYRP1,FGB,RPS27,IGHG1,TMSB10,MT-RNR1,PGA5,RPS12,MT-TC,RPS18,FGA,APOD,FGG,SERPINA1,ORM1,IGLV1-36,IGHA1,CD74,COL3A1,PSAP,TMSB4X,APOH,IGLV2-14,KRT10,IGHV3-73,S100A9,SAA1,TFF1,B2M,RPL41,S100A6,RPS11,IGHV3-7,RPL8,EEF1A1,RPL13A,IGKV4-1,HP,RPS6,IGLV3-1,LGALS1,KRT1,MTATP6P1,IGLC2,S100A7,CTSB,CRP,ACTG1,HLA-DRB1,IGKV3-20,RPL11,HLA-B,CD63,DCT,RPL7,MT-TY,TFF2,GAPDH,IGKV1-5,RPS8,PGA3,CCL21,RPS4X,IGLV3-25,APOC1,IGLC3,PABPC1,RPL10A,IGLV1-40,POSTN,SPARC,APOA2,RPS20,ACTB,RPL7A
SRR5088836,11.162319551866878,13.919704066501751,1.4321807107799776,8.181306863463732,13.397449242828612,1.3799120630859993,13.397503514046889,13.034254383688657,12.312609858938474,12.583325247436052,1.0423197573421008,12.999446858311202,11.046190462553595,12.374090351056175,12.23892538100283,12.158170789747254,0.6984958949118976,12.081465032042637,10.24855290083655,11.99435511905149,8.535378684208414,5.587038165023663,12.019070930610944,9.956395789922436,9.329133103146507,0.4992008520731004,0.34798600053589224,8.394890293318323,6.173259649264966,10.506184022814043,10.580550636594566,0.4896993848110177,9.00003701957083,9.34541895962361,8.161288836496587,0.1592479705375173,11.086440244984168,0.19038764084788856,5.538858936016688,0.3290739015600218,1.303612569057144,5.433074482673336,9.15151147012747,9.207292173335336,9.696808142099187,8.6164904223645,0.16518968875856338,4.132408472623911,3.88257721224307,1.8219416731516525,6.536314204072691,0.8597607960932481,0.3235094423884129,9.429241405558747,8.081180412442151,10.337014323421837,8.149186792736275,3.1868683629763073,7.234877782188661,9.069408887312782,7.864619772610216,4.252782782726718,0.40088507736964807,7.9654016032443735,2.553863698394227,9.767461296310364,1.982026445123548,9.232977851743827,4.160957277111056,0.22930531742356386,9.500869703175487,0.21460564435398038,9.259313261147806,8.100412599593142,4.848822842930631,7.404862422352593,9.117833309949198,8.889792916377733,4.829027723913995,6.962725579781472,7.566215281830153,1.445919413139641,8.622750063894694,3.4681669237299104,7.1998854707935065,0.16824413476408065,3.2733780729704978,7.266684633188921,2.177401803696047,5.6433169564712875,3.1366300661136473,7.60762349986715,7.492829848609181,3.132637061617252,7.717058961037946,9.503731729178005,0.10203087826917354,7.144235258836241,9.497241142905862,6.939013223099451
SRR5088839,10.963721335866689,11.782818543781014,2.97968152569774,9.670316416954703,11.891384392690396,3.196433501885769,12.154639939427343,11.903200902451314,11.464236636332556,11.826242751558938,13.896493906444372,11.146772010028306,10.807590265373078,11.33424751131886,11.536070868692601,11.192892818235054,1.352788891626447,10.714876491754232,8.295870617329818,10.583208248137883,8.48215759387209,3.312289996744944,10.639900572309674,8.723063190223083,3.209831002683346,1.540637576486887,11.672736651345561,9.634107807564913,6.687620220649387,9.919089808728884,8.291168077208727,1.2219160471138892,9.868536343401281,8.754600696951677,8.992592227061547,11.133033748887904,8.498912869896586,10.996837344463527,11.191546981191923,11.301765796625537,1.5408208690479874,6.990995854542307,7.898862256289296,7.472489603683356,9.429116997681287,7.958813171890572,10.996982315938894,5.080264206508886,3.1703258141200297,1.5335553092906737,5.123568942151303,8.725909748250253,0.5086271731662089,9.511008339449756,9.206301809771787,8.348781770388797,8.932215195925474,4.605892429001835,8.248287160929381,9.490543562249087,8.847457916059808,5.8864084235635605,10.504043283797966,8.507049819220889,5.032553464084882,6.9482800540299525,0.058808420283300036,8.34611779817366,5.521146993324789,0.0,8.540482304301028,9.418115814169,8.593697786476678,7.776756492766065,6.707545411674925,8.19614007251328,8.244034113538529,8.860178897260143,3.6955783396400212,7.866097663057271,7.026710079290312,0.24740814597672303,9.56438622780644,5.49257173246085,8.149278655666071,0.5930439908160188,6.332629231339623,8.660248091904625,4.379717017622975,9.733643290225658,5.913190905571555,8.046944506222005,8.38409898917138,4.8344855805224825,4.0152404286724765,8.302226770759614,10.072902727913577,7.436803179899297,8.493694670329392,8.10792622642683
SRR5088840,10.252052443494819,13.81207910281358,15.529736720593478,11.628061394032564,13.863800904445977,15.325764408078156,14.023581454963892,13.889696639396588,13.559378338654936,13.452113607368172,3.1680745060127093,13.188487320012493,12.851887400820868,13.212370684425736,13.067072286751104,13.21782845286099,14.41601188543325,12.807348649520431,0.9829456530744329,12.327912643183849,10.868669908493041,3.0742317590306034,12.436360454181502,7.63729847223394,8.922580335160669,8.3813844825088,1.8022299734470784,9.083805122116804,7.776072372566328,9.16112954482387,11.209928978763562,12.840314581998214,9.52862831001664,10.470619808476386,9.7366401198746,4.395340149219351,2.6055926896093733,3.464424059556752,4.154227423563446,1.8137224610891174,3.2094658531228375,10.242517631334238,7.584266337254822,5.729955121627723,8.365527328340248,9.368294747746996,1.809432011173542,8.287693053777685,2.992645886484133,4.20414134747607,2.5764110271226865,0.41054356543885545,11.897610360416992,9.180767809536563,8.86204000237845,7.722702509716058,8.856517524670101,6.814621193317922,8.702017984419502,9.6283914041278,8.87186326292506,7.529210886761071,0.11308079217297431,9.221566383305488,6.3670818343861,5.433611107592775,0.1555796093499972,10.068647206164448,7.823542395928255,0.0,5.734769516735316,0.022363643754692,9.331917496252286,6.066577729273032,8.174672167516709,8.57631057904113,8.239251883803437,7.748920913530134,1.9324056167863797,7.923305790001941,8.905017529594376,11.344560077335032,7.467765395731511,7.312200775922347,8.232939131123635,11.287401584319909,3.4161909125198693,8.913052874396199,5.649782266443432,3.8581529265483634,8.198577344952435,8.079491181779964,8.845708399864561,7.620251071994176,5.710390359749649,5.365600009450009,0.047273892152639684,7.410548306252437,8.504718341793225,8.545686582974366
SRR5088843,11.751697980132267,14.5464399192896,1.0438423516949016,10.82992190794707,14.17673305679111,1.19932689953037,14.166607230640729,13.800762120288631,13.490502585919497,14.02360419770311,2.438500420420104,12.66005353883854,12.313341893961935,13.305382843310118,13.802811577904025,12.801284433595486,0.3722167856210843,12.332489889034303,6.548112254147647,12.213410220105338,11.502635952278542,9.115359954907913,12.116424038134658,9.095553994138678,12.977578559894427,0.6668639083941794,0.5585521651262481,9.785657228956136,7.877183937464719,10.32872063206766,10.46750510405415,0.29149216474385076,10.741612401732128,10.91321033175721,10.832935879913546,0.35025730259033316,5.783048768302584,0.2402250034815032,2.704723224509074,0.7630646848227423,3.785062876569938,8.625093571935817,8.143652892352948,7.826518425553822,10.370629908842604,8.635990674804763,0.5029659108603679,6.604771170549651,3.611426073825974,3.668929699964846,6.1833928977070975,1.765493453708818,0.061903289267022106,8.220782562916554,11.450446961655516,9.749988001330825,9.34326338432369,5.496864762637584,8.916381272614576,9.884152068357926,9.27684625780514,6.876749597453072,0.7363323828321077,9.080947554330313,6.498328499080482,9.799393541961816,0.24425146394864067,10.71521507375962,7.279408857721244,0.0,8.535501111090557,0.0,9.370270052660103,7.136086746654636,7.531971627104971,8.69060945420467,7.267104061812533,11.42016674711563,10.13051224243346,8.37554675162442,9.8946723131836,0.12076883006366011,10.421847623142005,6.113696878799203,8.50158780000546,0.10018357541439207,8.77537133146891,8.89382588049333,6.670824850746595,6.551531660491411,7.878364637373933,8.153228570066524,8.973676792190764,7.076399562400562,6.917832933385364,8.79855352597105,0.6437483516617998,7.837136455883323,9.469776497482918,8.94069213949786
SRR5088846,10.60495217240524,13.236480366606564,1.168325526076743,13.819632025056784,13.060711617027579,1.343119441285069,13.097007962412373,12.659426889095464,11.899718463637178,12.520687115286686,0.3502684965499507,11.896875927869338,11.516254788577138,12.149971944024013,12.303430489283013,11.8382146651458,0.6002697577377495,11.718551580411578,7.415628122754138,11.477757627851526,10.057776387504122,4.58238254090497,11.584408552604598,10.302193871143679,7.526358845106033,1.1987608540755037,0.1311817305806082,10.299160908691851,11.692038320514788,11.165124749555357,9.788348703699208,0.22420552558093546,10.317866317509603,10.0389486731432,9.609998007282748,0.04625403578220392,12.608803455689895,0.16572210777674345,4.389675184830442,0.0,5.658833736385129,10.556458953296188,9.730164284743099,6.8644443044955255,9.830257928679815,9.90791420725648,0.05478605012611245,8.790333487466528,3.470848690008777,4.443846804736404,5.7157597141079215,1.5953937777530696,0.24748152897990566,10.19991406103901,9.578138793056771,10.058463724546794,9.491647408620034,7.893567988153578,8.133943661088916,10.069776104927753,9.497787371032862,9.275336689465309,1.0417784745377572,9.250534813929084,9.211990530864949,9.6866746872021,0.48961440555678976,9.146649116955095,9.902461855539423,0.0,8.29819888015983,0.10669272760021788,9.273318636043818,8.540872220731824,10.468519401145686,8.779051034353051,9.131270470193648,9.028810906581716,0.3054472310044439,8.151250319771403,8.970708964120968,0.0,8.993463110268435,9.425820121166163,8.614811600863044,0.06493871269840663,10.250942159532615,9.388124318633443,8.596134301182055,5.440458601473335,10.01666445400926,8.012924591819097,8.756797912429795,9.195766907239282,5.131442480353033,8.613536766096159,0.07663528992559561,8.024577655122075,9.751105372202067,8.875909550579193
SRR5088849,10.651222237469206,13.313236108322164,0.03376719931691122,8.906903454559183,13.205560994439038,0.07184486985938189,13.393279914094657,12.645331763195022,12.831729845591582,12.382682230204013,0.27859034679275463,11.803619081776723,11.437132835791804,11.863577483667495,11.898679596071823,11.804928453385461,0.0,11.347309219018214,11.136138974977088,11.29340945389014,11.87443247577286,2.463331873544785,11.2725527916548,10.223288595203233,11.106218317354463,4.535000226446589,0.05021276003358079,10.47074224987886,5.932088611784248,10.328222503093,9.50069944908297,0.0,10.370205009919955,9.682453952797605,10.319312010453586,0.03456001953805137,7.186815313426256,0.03793306555771039,3.242168014348397,0.11081359806827373,0.0,5.393478568976421,9.484607637577772,5.801748376420725,9.982933980674535,8.47292537020671,0.025739393347436537,3.2342095114894205,3.59490513754141,0.07706374989243868,1.9357604654209746,5.229399218227962,0.0,9.723897728109021,9.023354311081684,9.44944651782361,9.580407113447885,2.61591466287974,9.17136387541928,9.472886260964355,9.554630910746413,4.765860091909815,0.8144209127753911,8.636150722027226,2.5704953891430162,7.634222492796102,0.0,9.099278659547052,4.704186868262243,0.0,7.617520940575607,0.0,9.469993124165084,9.340000294253231,3.965914496177271,9.20767790181271,9.967402886583873,8.806351954056101,2.3040842123587373,8.732222657281584,8.307003444152006,1.0285674357258319,9.189332897629502,4.290513842442291,8.93421768198789,0.0,1.8144034980280044,9.265887083475532,3.110198085977531,4.858464411386551,5.599566112316115,8.238612657597528,8.65188215605617,3.6560300015349747,5.274423934716407,7.289426829951587,0.10583863154185583,8.866489158422596,8.795655456861144,8.79556101638885
SRR5088850,10.788290561338172,14.19974198330923,1.565302244884107,1.3533293422539783,14.102064676727993,1.6318941056309786,14.216454910414102,13.501172605007353,13.102675162752682,13.560741533245853,0.5813495588672639,12.909557064373873,12.742094052801015,12.922637643447937,13.15179602492254,12.747229771055691,0.47100711058295636,12.526664720651505,3.6955438055324445,12.476507723397093,10.57354217508121,5.817973359191685,12.435925697172506,7.18981073879342,10.958425484204323,8.813097073958945,0.1135749737612841,9.733152875263759,0.21488206201143317,9.409006044988539,10.952755757740702,0.4565420964304646,10.614475394347085,10.033965232650413,9.348678262253761,0.09562247216385313,5.8102102546934535,0.07692255826481513,0.8555269862027526,0.18493059553891167,0.0,0.7354106781968898,6.3929369696927685,6.822003321437963,8.132784608170029,6.5438839333113235,0.05242124966707622,0.6338905352252966,3.3868261277892833,0.0,1.5041609994576628,0.9755960582531874,0.23745101975810362,6.635470102245574,9.912441677931449,6.7136812802359485,9.881315178020921,0.2288972535270796,10.50123408216665,10.322962394185124,10.144256852764714,0.544067298873277,0.10770523049776987,10.332189902736523,0.0,6.997865311961572,0.0,10.221630296217613,0.2141616619195889,0.0,5.8515214359357435,0.03486521227973324,10.063126220054505,5.602534054774265,0.08625578096817259,8.991375576825046,5.702005490507836,10.154633365254664,0.9927427518327618,9.876052778009946,9.129240546477586,0.5015068512389217,9.708679892655978,0.0653301666606512,9.098492997723604,0.1789385075679241,1.5461440604489562,9.546906639496063,0.0,1.5859217821054112,0.0,9.892425156723434,9.125411169752153,0.0,5.146247345305372,7.750492067329296,0.03714167565021986,9.424891348914525,9.515065095317523,9.982866367781098
SRR5088853,11.55596118227075,13.917441610043614,0.051776385404844076,5.117676261192478,13.7038412436999,0.04476309989392379,13.132254077367945,13.258625317404798,12.323325991387339,13.540828749803453,1.6474052914715076,12.929566561288569,12.028585178900535,12.749060062475248,13.228157699707667,13.328234855131218,0.030641619520831373,12.433189245644003,7.521759229289329,11.634484875841585,11.533348738728845,4.987849039928773,11.821963674327646,8.383511512097114,11.439777545050953,11.204856118718755,0.25250105866001027,10.37183182389919,3.119151957860018,9.783528823154224,10.599947897934717,0.012164080425932379,10.92468366347643,9.333768457383833,11.19355595809702,0.247372669865089,1.4000351657842443,0.1500673621478471,2.253581152079263,0.14990916681936792,0.0,1.5287453437210403,7.318679619245527,5.6792293586153395,9.115161154555294,7.3492971096040405,0.2450953315718693,3.166100852691943,3.8320006301395435,0.07921242074287144,3.7846331111519285,0.8003766363804657,0.0,8.149000945167742,9.988969890867292,6.672010622869619,9.985254428017512,0.0,10.785194423010767,9.934883177426068,10.406848068394247,0.4507627291670984,0.13202385995898314,10.741133191922748,2.7175315968819573,6.487669226203327,2.5769244287439506,10.320357246504091,2.969663383596692,0.0,7.742772170631322,0.11860442237374297,10.188045325206605,6.332584787459208,3.048953262882399,8.929936675036677,6.963556000531984,9.083706796452084,2.980561019075923,9.853813099960243,7.436959746955844,0.307700016498896,9.170343162591848,2.458684172834312,9.060275295285464,0.0,2.015447004276486,9.784000615043663,0.33299927864731443,8.805261877895337,2.1774526051762866,9.802275837668553,10.101180074986793,0.08488261966198403,3.62518892494472,6.474637966415597,0.1432643869483749,9.424538710702498,8.897712905528412,9.898717460805237
SRR5088856,11.641787630340003,14.352006295640942,0.01711122989184749,7.364276627732444,14.161267638016346,0.014769347153257957,13.376039801104053,13.962657289325838,13.730109639317376,13.619581022358147,0.31411952788075825,12.953184485592,11.83562760219645,13.227565467071416,12.936710235615315,13.144184671587421,0.0,12.54822420774695,7.302714671225686,11.600477215103066,13.699028596352825,8.091335839880777,11.682914318932944,7.85280131305738,10.800233579795332,10.86469362368595,0.050589329581675106,11.17527647031921,5.559783370066687,10.101332493796898,12.23204755383029,0.0,11.304706021161046,11.116187247753123,11.320046723748897,0.060395408921615816,5.303414923197597,0.04761732184428625,1.5783517102679856,0.1469963322955157,0.3172005181231156,2.5256354451769525,6.652409770107473,2.359095830711653,7.914382387168749,6.898908482429242,0.10105122054956567,5.058943634522971,3.4076855909153645,0.28824124750972707,5.687640100062979,0.5282280816160297,0.0,7.934766299141457,10.619262992114146,7.531999406719233,10.71710495765087,1.1610037616719104,10.43920128520902,10.367814344499402,11.232558920219052,1.9200341457408714,0.08149080864432019,11.383264808038684,0.6288648375367505,7.483692105095705,0.027751103860113504,10.289896063206285,5.3299106782603385,0.0,6.959210403521554,0.0,10.748253338301476,6.334641943290499,4.59298816582595,9.452728400226773,6.412264039753368,9.372868796488115,5.101309002947189,9.77564390800784,7.701801468962876,0.714051568199433,10.044237609320113,4.8316745746378515,9.500431334839803,0.0,0.03723876554607108,10.345085727858168,4.257051000329901,7.3635946390943205,3.1784869778662594,8.733999240816319,10.337272566064629,0.0,1.0058816436654274,6.1965698205627495,0.0,9.213164993659309,8.92193169632646,10.653949325588162
SRR5088857,11.29571218685846,13.105978396007606,0.192517377808864,12.453014743063694,13.180135232489338,0.08618450161605831,12.849626456941403,12.865758889796679,12.86831233435261,12.416367122878055,0.2870249989586393,11.8845394614849,11.72335592507656,12.359665823786951,12.04135690882914,12.092365191690659,0.10014857343081875,11.982574520131832,6.362744365850297,11.339910432283666,10.485477952489244,2.7461968963670946,11.474788686622551,9.959777004531775,11.00354093194058,8.489848946723038,0.053980511726527326,10.301604311369397,10.478229599993126,11.00842408015577,10.33516628297285,0.02030929901785758,9.952237096860866,10.007538273263377,10.224433334058574,0.06622859756320916,3.5055368034784213,0.05679176281796385,3.593844244248313,0.49826550218532156,2.8052264199449297,8.450610054430305,8.913864416834112,8.345895329096091,9.847480061093375,8.793021469235951,0.08679451100470484,10.866767826720404,3.161159937704517,8.000339454910105,4.021916609907685,0.18263940798305536,0.0,9.679134551334204,9.189311887555162,9.834379939975754,9.135008666278054,5.382702760277574,8.426292851810643,10.37573056400049,9.012311133779423,6.4727195027832165,0.10109250993652984,8.263817002451,6.529234112312695,10.187170804904353,0.011923932807204444,9.117436273311288,9.073135452485879,0.05453396044525456,7.450028481208193,0.029269003470503693,10.657857755498004,8.795584298906842,7.673715817028362,9.379955228580327,8.808777307730821,8.849931307531271,6.150015024737707,7.80543856900264,8.740585033384278,0.7413181664152039,9.110555783517109,7.8157137971718464,8.50595808118485,0.005899744470913366,5.699704908677432,8.926580774931507,8.556217744063414,5.799594798868859,8.715648424824632,7.614371522322478,8.754912750595421,7.510348024183476,7.240003397583317,8.860165436516688,0.0,8.051659101429271,9.822732830719811,8.598270789535922
SRR5088861,11.222228673804869,15.046491113611289,0.018029051174907187,4.903122704465313,14.582854102233192,0.0,14.420498801573157,14.34277952111275,13.82301381229608,13.971499899873868,0.19316911645379073,13.314125374436472,11.769217912822795,13.710039348194702,13.577250882225263,13.310525329920898,0.0,12.72346269393761,10.678780175225517,12.127340660800087,11.495608751478812,6.470354687977344,12.273353747926848,7.170130537410985,8.123129275235629,1.8643719562165817,0.0,9.580680396521952,1.9235542624219093,9.852703442314096,11.657548575049285,0.0,9.671143255912476,10.855033453620731,8.786033983369009,0.0,9.293206681358708,0.0,2.500728339541804,0.0,0.0,2.5439647682530375,6.190685116863543,3.8890950754495104,9.02851948878051,6.776823595842574,0.0,2.3192561130828886,3.3990740408544062,0.0,5.654919278137972,0.5842980318267016,0.0,6.826527454232542,8.483526122120418,8.678591870996124,8.650481653086013,0.8711226489280331,8.89976902497913,9.379192110511314,8.680559047175276,2.1245242985561386,0.16670869833524796,8.801158544486931,0.08947353340493609,8.172795172623086,0.0,10.606082621562106,1.282785255829425,0.0,8.590400707365568,0.0,10.088248006986486,5.9397248889363485,2.561196348658582,8.487401663004697,7.778110052988605,9.68607143110877,5.807292198790821,8.61459184499011,8.632491761306964,1.7755797254500973,9.973471094219612,0.0,8.29310474471834,0.0,0.2207703446405634,8.661577648472116,0.4169076255448892,8.733725154183933,0.9538354975727099,8.464291235758633,8.267512641983815,1.0007732231982673,7.856360549614737,9.807675869225113,0.07572936082361582,8.344641433454457,9.855840559675547,8.466899622669965
SRR5088864,11.455033811596268,13.224831877051615,0.0,5.483871084184879,12.815760402411257,0.0,12.67502289702743,12.896921181050775,12.020134031116244,12.210056046556653,0.0,11.350335965715336,10.796076646167206,12.101884715294938,11.786587982009788,12.13049288270005,0.0,10.608997896579286,7.412673545679984,10.350758156144204,9.643457428507151,2.4075812429501093,10.176642723887685,4.533274140226054,8.179479305806062,7.099109895970012,0.0,12.755000297307303,2.8983386245977902,10.39286949662714,10.278852304399193,0.0,11.885805911845347,9.722507307605767,11.927509416351612,0.0,7.019208971156947,0.0,0.7026495462262622,0.0,0.0,1.72960540931758,3.9844756403516586,5.552423842632375,6.560110182888985,6.723769574654266,0.0,1.9257647145959007,4.379710412267034,0.0,2.7944636676985097,0.0,0.0,7.549490034286852,10.299719394051952,9.292484851645192,11.14314986798443,0.23201367203011283,10.820870850349332,11.772461330775378,11.137240400571097,2.056874323158937,0.02645613411879696,10.48633084551986,0.6466265202194841,8.00789076714386,0.18994369422874094,8.747045351620704,2.428808733615284,1.0838959903513918,5.479256486265199,0.0,11.064793514735484,4.641143329036825,3.0227630465131003,11.268766759063633,4.266118577206054,7.983407837703874,9.688953831137875,10.605452356537718,8.429063344439106,0.0,10.106707453424537,2.5579602128674046,11.327496728140686,0.09690940611247836,0.0,10.503557239995835,0.17838965502650592,7.085452159035781,3.1006622722327206,10.420324560188133,10.760264895756785,0.7968726808179275,8.716428568299603,8.894922412400119,0.0,10.406261503821668,9.697925273321193,9.677477422287241
SRR5088866,12.133119099234307,14.474266195675035,0.0,14.800834182711565,14.238289269748106,0.0,13.945023538726922,13.605813696211511,13.138526601248625,13.924811421530235,0.0,13.14677962717401,12.529384525502396,12.880056408617202,13.41931186800253,12.369993276074219,0.0,13.026418789986746,9.8864812425524,11.461378255162801,9.683077405929073,11.186538748204018,11.624588801923306,9.862071419648585,8.21754950598428,11.462192905859139,0.0,9.71734277737298,10.153854843815806,11.258646741223693,11.863033192358895,0.0,10.355320275346697,9.014090787336528,9.31973422680941,0.0,4.221628239273446,0.008333850890749239,4.771594903116376,0.0,0.14552985718618,12.076241443766143,9.171575034008777,6.597856273250441,8.845924616646583,8.795333161329987,0.0,6.460335795022489,2.8608730536845823,0.8570473423914384,11.445981885268624,4.099249540666526,0.0,9.444821051315504,9.071258738010226,8.831550194607544,9.151562664582688,8.010211531660747,9.384193508950682,9.457761696791602,8.643442589071492,7.922820333728292,0.02209720208591977,8.739782566243676,6.603026419091574,8.830474134611967,0.48786125276142467,10.534474799683178,8.848774275209475,9.61454950110563,9.037815955823573,0.0,10.952425592489366,8.5722390962401,10.834260616113093,8.265322246004501,8.83949204342909,9.312163095950467,8.984517440469064,8.106426436749933,8.23457015541996,0.07073985871688754,9.237205072005535,9.037961451731556,8.28966207581835,0.0,0.0,8.56245815946068,5.556049307612528,4.2867228916438584,9.201749250377437,8.632096379480435,8.199110704398528,8.500689183189941,7.223291540290026,8.729850048396168,0.031493614483344014,8.218084026515626,10.321883410776138,8.571819391581721
SRR5088867,11.216286293394221,14.74773389391296,0.08526813263954756,8.922604259995696,14.167570268477995,0.0,14.016388451687591,14.503253677426576,12.801031669694293,14.058317938595689,0.020916355958608742,14.525591407293192,12.195701533153537,13.860117457783826,13.544731545362248,13.847240943385893,0.0,13.613751452638553,4.575413533580521,12.393920145300468,11.518067458896157,1.1730503378225061,12.541705929539656,9.702220752795522,9.339391810300459,0.0920908796832636,0.0,10.540481983571613,7.559651055599682,10.542009359120804,11.00251584182621,0.0,10.706539892820253,8.667971827531641,10.23697719941239,0.0,8.107772713099589,0.0,3.945014155006731,0.0,1.0028131072375013,4.251741095308823,9.50322194779364,8.221555862250337,9.490827744040606,8.427193567180112,0.0,6.5694264556758775,3.21246021703118,1.572854574241696,5.362071192359353,0.0,0.0,10.396858376977482,9.289975520959134,7.679099305497992,9.447446625589436,3.646895345358667,8.571361874547529,9.858552094277929,9.460983994474546,4.842143543393585,0.02608979030094817,9.546494814505241,8.045082528109344,7.772857321291563,0.06977725701675713,10.76308024972922,6.441794283192481,0.0,7.738636909952649,0.0,10.583234576373703,8.791771154997301,4.866522364856809,9.01111359331471,10.013894196122077,8.7992418133924,7.4543713939713285,7.93986150728586,7.555965947148592,0.0,8.74717539519814,4.707187134971493,8.59839428191609,0.0,1.7887540194177776,8.72714788264542,3.6496735480657674,5.9390841893271356,3.9755367866744242,8.753353678818169,9.07330461856827,4.2520628941562455,7.141613404140625,8.150925003486057,0.0,7.99946220339965,9.497141113594582,9.08103514532895
SRR5088872,15.495220127280579,14.57643711178941,0.08461420785748003,14.02082957403348,14.699541692013415,0.0,13.1171321129302,12.750773616046107,13.495991958759777,13.201684713548161,0.1582171376064593,12.528339502634077,13.215555743208267,11.811651402861825,12.544376321308375,13.90610174499202,0.0,12.587724698741825,8.315630491990289,10.923756200288391,12.136105887092619,6.985279025189221,10.33733266760507,12.141763915456357,8.437762312432367,1.8065420304489785,0.0,12.207952366224255,10.757437256936912,12.93238961791336,12.319298805962964,0.0,11.936803910234714,12.428553974148716,12.189080903789016,0.0,7.431119700414216,0.0,4.4985120278462265,0.49290470490940064,2.145243690481589,10.164048155518921,11.279159808108266,9.330916790807583,9.671593089884704,11.138508644951845,0.0,9.46973737216972,8.059445253865528,0.22396969486110874,8.10405255947169,3.0681670697181977,0.0,10.726737924964537,11.464863309337147,10.757425845916497,11.58456618712882,5.965796873629815,10.477160244076662,10.453183837440738,11.054790531045896,8.706483802117456,0.2943189988042971,10.522937028719346,10.480035537749607,11.511385109521576,6.953244006088296,9.794323245350522,11.357123202689241,5.445701158221745,8.827446921433893,0.0,9.90217490374513,10.52564786653326,8.512313131417644,10.700087943614122,10.030064634202548,9.72273076039271,3.3913458761528044,9.077423460113833,10.281431929882224,0.0,9.725552748045013,8.829733940317961,10.099192133714466,0.0,7.268310287602277,10.704556412240064,8.3377746985305,9.984578789549635,9.329475354442025,7.119202352536647,10.395734133631722,7.695913161124952,6.301127498231107,9.34314660444721,0.0,9.953246324264228,10.151004691447596,10.143785865884608
SRR5088878,10.38223033559718,13.65209031966395,0.47449545319417524,5.484515309391285,13.52704953941425,0.26010389722949767,13.295665200684182,13.00641102984637,12.699488725247887,13.056710552141475,0.7601737370979872,12.061077519266753,11.415645144268098,12.554815881092185,12.736234903952466,12.080929149111295,0.6648508518954596,12.145741188453028,8.863015370783371,10.760971054048946,10.81671249832251,5.726712058999177,11.227081478230495,7.76200170129921,11.138008637533598,6.789169011987259,0.3001308051553796,9.935457861642533,3.0142057619016795,10.698825222270758,10.663719783860358,0.0,10.121083672459212,8.704209856486383,9.489708010119532,0.15996558817387624,6.301207223733166,0.20742748845132972,3.0598147154359814,0.03666881180831928,0.0,0.8587473126414946,6.752009381099012,8.413677683884707,8.995557318826474,7.478787719306144,0.23159223216726055,1.1451122477427575,3.945774606299769,0.0,6.725136328213017,0.2776679976186669,0.11661654087398972,8.011216417114502,8.99046506920561,10.291341454898955,8.403081189864443,0.6223665089561347,8.096718450223046,9.785971215683205,8.269748540803432,0.756842336591902,0.14702122184559807,8.740161684072863,0.906236752268963,9.369216812113413,0.64953842563716,9.672779347230474,1.6821077158083164,1.7384312800687123,7.473609203904904,0.1422128991644384,10.865943647276637,6.179975941203358,0.4914910874743072,8.732058363815632,7.124863705159675,8.494331775481925,9.582839020967777,7.710420264333055,7.799280897202624,0.11614405708684285,8.482057496855667,1.9871980741192654,8.574982048168323,0.019785544041536512,1.539899192012913,8.885491290240301,0.3151589026663023,3.511039717072506,1.325450883518248,8.066619346551567,8.937207843679928,0.9773138948388636,6.822311986781388,8.736150455893387,0.1024997675860351,7.484536657103119,9.351725765498555,8.669657112785202
