,A2M,ABCB1,ABL1,ADA,ADORA2A,AICDA,AIRE,AKT3,ALCAM,AMBP,ANP32B,ANXA1,APOE,APP,ARG1,ARG2,ATF1,ATF2,ATG10,ATG12,ATG16L1,ATG5,ATG7,ATM,AXL,BATF,BAX,BCL10,BCL2,BCL2L1,BCL6,BID,BIRC5,BLK,BLNK,BMI1,BST1,BST2,BTK,BTLA,C1QA,C1QB,C1QBP,C1R,C1S,C2,C3,C3AR1,C4B,C4BPA,C5,C6,C7,C8A,C8B,C8G,C9,CAMP,CARD11,CARD9,CASP1,CASP10,CASP3,CASP8,CCL1,CCL11,CCL13,CCL14,CCL15,CCL16,CCL17,CCL18,CCL19,CCL2,CCL20,CCL21,CCL22,CCL23,CCL24,CCL25,CCL26,CCL27,CCL28,CCL3,CCL4,CCL5,CCL7,CCL8,CCND3,CCR1,CCR2,CCR3,CCR4,CCR5,CCR6,CCR7,CCR9,CCRL2,CD14,CD160,CD163,CD164,CD180,CD19,CD1A,CD1B,CD1C,CD1D,CD1E,CD2,CD200,CD207,CD209,CD22,CD24,CD244,CD247,CD27,CD274,CD276,CD28,CD33,CD34,CD36,CD37,CD38,CD3D,CD3E,CD3EAP,CD3G,CD4,CD40,CD40LG,CD44,CD46,CD47,CD48,CD5,CD53,CD55,CD58,CD59,CD6,CD63,CD68,CD7,CD70,CD74,CD79A,CD79B,CD80,CD81,CD83,CD84,CD86,CD8A,CD8B,CD9,CD96,CD99,CDH1,CDH5,CDK1,CDKN1A,CEACAM1,CEACAM6,CEACAM8,CEBPB,CFB,CFD,CFI,CFP,CHIT1,CHUK,CKLF,CLEC4A,CLEC4C,CLEC5A,CLEC6A,CLEC7A,CLU,CMA1,CMKLR1,COL3A1,COLEC12,CR1,CR2,CREB1,CREB5,CREBBP,CRP,CSF1,CSF1R,CSF2,CSF2RB,CSF3,CSF3R,CT45A1,CTAG1B,CTAGE1,CTCFL,CTLA4,CTSG,CTSH,CTSL,CTSS,CTSW,CX3CL1,CX3CR1,CXCL1,CXCL10,CXCL11,CXCL12,CXCL13,CXCL14,CXCL16,CXCL2,CXCL3,CXCL5,CXCL6,CXCL9,CXCR1,CXCR2,CXCR3,CXCR4,CXCR5,CXCR6,CYBB,CYFIP2,CYLD,DDX43,DDX58,DEFB1,DMBT1,DOCK9,DPP4,DUSP4,DUSP6,EBI3,ECSIT,EGR1,EGR2,ELANE,ELK1,ENG,ENTPD1,EOMES,EP300,EPCAM,ETS1,EWSR1,F12,F13A1,F2RL1,FADD,FAS,FCER1A,FCER1G,FCER2,FCGR1A,FCGR2A,FCGR2B,FCGR3A,FEZ1,FLT3,FLT3LG,FN1,FOS,FOXJ1,FOXP3,FPR2,FUT5,FUT7,FYN,GAGE1,GATA3,GNLY,GPI,GTF3C1,GZMA,GZMB,GZMH,GZMK,GZMM,HAMP,HAVCR2,HCK,HLA-A,HLA-B,HLA-C,HLA-DMA,HLA-DMB,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-E,HLA-G,HMGB1,HRAS,HSD11B1,ICAM1,ICAM2,ICAM3,ICAM4,ICOS,ICOSLG,IDO1,IFI16,IFI27,IFI35,IFIH1,IFIT1,IFIT2,IFITM1,IFITM2,IFNA1,IFNA17,IFNA2,IFNA7,IFNA8,IFNAR1,IFNAR2,IFNB1,IFNG,IFNGR1,IFNL1,IFNL2,IGF1R,IGF2R,IGLL1,IKBKB,IKBKE,IKBKG,IL10,IL10RA,IL11,IL11RA,IL12A,IL12B,IL12RB1,IL12RB2,IL13,IL13RA1,IL13RA2,IL15,IL15RA,IL16,IL17A,IL17B,IL17F,IL17RA,IL17RB,IL18,IL18R1,IL18RAP,IL19,IL1A,IL1B,IL1R1,IL1R2,IL1RAP,IL1RAPL2,IL1RL1,IL1RL2,IL1RN,IL2,IL21,IL21R,IL22,IL22RA1,IL22RA2,IL23A,IL23R,IL24,IL25,IL26,IL27,IL2RA,IL2RB,IL2RG,IL3,IL32,IL34,IL3RA,IL4,IL4R,IL5,IL5RA,IL6,IL6R,IL6ST,IL7,IL7R,IL9,ILF3,INPP5D,IRAK1,IRAK2,IRAK4,IRF1,IRF2,IRF3,IRF4,IRF5,IRF7,IRF8,IRGM,ISG15,ISG20,ITCH,ITGA1,ITGA2,ITGA2B,ITGA4,ITGA5,ITGA6,ITGAE,ITGAL,ITGAM,ITGAX,ITGB1,ITGB2,ITGB3,ITGB4,ITK,JAK1,JAK2,JAK3,JAM3,KIR3DL1,KIR3DL2,KIR3DL3,KIT,KLRB1,KLRC1,KLRC2,KLRD1,KLRF1,KLRG1,KLRK1,LAG3,LAIR2,LAMP1,LAMP2,LAMP3,LBP,LCK,LCN2,LCP1,LGALS3,LIF,LILRA1,LILRA4,LILRA5,LILRB1,LILRB2,LILRB3,LRP1,LRRN3,LTA,LTB,LTBR,LTF,LTK,LY86,LY9,LY96,LYN,MAF,MAGEA1,MAGEA12,MAGEA3,MAGEA4,MAGEB2,MAGEC1,MAGEC2,MAP2K1,MAP2K2,MAP2K4,MAP3K1,MAP3K5,MAP3K7,MAP4K2,MAPK1,MAPK11,MAPK14,MAPK3,MAPK8,MAPKAPK2,MARCO,MASP1,MASP2,MAVS,MBL2,MCAM,MEF2C,MEFV,MERTK,MFGE8,MICA,MICB,MIF,MME,MNX1,MPPED1,MR1,MRC1,MS4A1,MS4A2,MSR1,MST1R,MUC1,MX1,MYD88,NCAM1,NCF4,NCR1,NEFL,NFATC1,NFATC2,NFATC3,NFATC4,NFKB1,NFKB2,NFKBIA,NLRC5,NLRP3,NOD1,NOD2,NOTCH1,NRP1,NT5E,NUP107,OAS3,OSM,PASD1,PAX5,PBK,PDCD1,PDCD1LG2,PDGFC,PDGFRB,PECAM1,PIK3CD,PIK3CG,PIN1,PLA2G1B,PLA2G6,PLAU,PLAUR,PMCH,PNMA1,POU2AF1,POU2F2,PPARG,PPBP,PRAME,PRF1,PRG2,PRKCD,PRKCE,PRM1,PSEN1,PSEN2,PSMB10,PSMB7,PSMB8,PSMB9,PSMD7,PTGDR2,PTGS2,PTPRC,PVR,PYCARD,RAG1,REL,RELA,RELB,REPS1,RIPK2,ROPN1,RORA,RORC,RPS6,RRAD,RUNX1,RUNX3,S100A12,S100A7,S100A8,S100B,SAA1,SBNO2,SELE,SELL,SELPLG,SEMG1,SERPINB2,SERPING1,SH2B2,SH2D1A,SH2D1B,SIGIRR,SIGLEC1,SLAMF1,SLAMF6,SLAMF7,SLC11A1,SMAD2,SMAD3,SMPD3,SOCS1,SPA17,SPACA3,SPANXB1,SPINK5,SPN,SPO11,SPP1,SSX1,SSX4,ST6GAL1,STAT1,STAT2,STAT3,STAT4,STAT5B,STAT6,SYCP1,SYK,SYT17,TAB1,TAL1,TANK,TAP1,TAP2,TAPBP,TBK1,TBX21,TCF7,TFE3,TFEB,TFRC,TGFB1,TGFB2,THBD,THBS1,THY1,TICAM1,TICAM2,TIGIT,TIRAP,TLR1,TLR10,TLR2,TLR3,TLR4,TLR5,TLR6,TLR7,TLR8,TLR9,TMEFF2,TNF,TNFAIP3,TNFRSF10B,TNFRSF10C,TNFRSF11A,TNFRSF11B,TNFRSF12A,TNFRSF13B,TNFRSF13C,TNFRSF14,TNFRSF17,TNFRSF18,TNFRSF1A,TNFRSF1B,TNFRSF4,TNFRSF8,TNFRSF9,TNFSF10,TNFSF11,TNFSF12,TNFSF13,TNFSF13B,TNFSF14,TNFSF15,TNFSF18,TNFSF4,TNFSF8,TOLLIP,TP53,TPSAB1,TPTE,TRAF2,TRAF3,TRAF6,TREM1,TREM2,TTK,TXK,TXNIP,TYK2,UBC,ULBP2,USP9Y,VCAM1,VEGFA,VEGFC,XCL2,XCR1,YTHDF2,ZAP70,ZNF205
GSM2445716,15.48840647,10.015996996,12.380738174,9.820866655,7.85041093,5.640957565,6.341397283,14.3089561,10.600959497000002,5.9628856599999995,13.40996889,14.962322,14.52855899,15.39521876,8.707046755,6.9628856599999995,11.606741849,12.593698812000001,8.810882566,8.869776255,11.08390106,11.075585792,12.210813173,6.225920065,10.884131548,9.015996996,13.08182673,12.763785559,12.762491082,12.414096771,10.233414602,8.195546416,12.647984832,4.225920065,7.640957565,11.502044471,11.538803021,12.770240582000001,10.100389183,7.284813754,11.847971885,13.16451952,12.997409535,13.78943415,12.304515669,11.295593593,11.629642251,10.334444522,9.435373431,5.640957565,9.050348501,7.164519521,7.85041093,5.640957565,6.54784816,7.770240582,6.100389183000001,6.810882566,7.926359784,8.422317278,13.48801491,7.100389183,12.737672718999999,12.081826732,4.225920065,6.225920065,8.571694902,10.958370178,3.640957565,6.341397283,5.9628856599999995,10.100389183,11.007279779,10.409141889,8.100389183,10.240870407,6.54784816,4.225920065,5.225920065,5.448312487,5.9628856599999995,8.944738312999998,4.640957565,10.893622997000001,8.164519520999999,10.606741848999999,4.225920065,6.9628856599999995,11.971874442999999,9.486447616,7.395845067,4.225920065,7.54784816,7.341397283,6.225920065,6.448312487,4.9628856599999995,7.926359784,11.623951138999999,6.100389183000001,10.989685719,13.78306462,7.998509568999999,6.100389183000001,7.85041093,6.728420406,8.728420406000001,7.685351684,7.0332749869999995,6.728420406,11.281202501000001,8.284813754,9.535775328,9.738989648,9.49893856,6.225920065,8.067222318999999,8.284813754,6.9628856599999995,15.41903469,7.284813754,7.810882566,10.140803452,12.880556094,6.640957565,7.225920065,8.395845067,7.0332749869999995,10.422317278,7.100389183,11.820866655,9.299169047,6.448312487,16.081307680000002,13.95213822,14.36120182,8.395845067,8.067222318999999,10.926359783999999,7.595153875,12.80837571,16.063547999999997,7.49893856,17.28402456,13.10856311,7.640957565,6.341397283,15.18785202,8.547848160000001,7.728420406000001,7.888885078,16.78034904,12.951570346,10.148752205000001,8.749482021,7.0332749869999995,7.284813754,13.25198236,7.284813754,14.54747241,14.36674984,10.907744104999999,12.744245373,10.90305241,10.646582114000001,5.810882566,5.225920065,14.185922,8.473847579000001,11.935578313999999,10.108563114999999,7.448312487,8.850410929999999,12.185921997000001,12.78688971,9.461136527,6.728420406,7.54784816,5.448312487,8.640957565,5.640957565,9.810882566,10.765078876,18.45574028,8.341397283,8.980807568,7.0332749869999995,12.789434147,10.164519520999999,8.523600614,4.9628856599999995,10.172339025,8.448312487,5.448312487,10.805864491000001,5.448312487,8.523600614,6.54784816,6.225920065,4.9628856599999995,4.640957565,13.7983045,10.428860124,13.01925242,14.03595608,13.79133953,6.9628856599999995,9.738989648,8.100389183,7.728420406000001,8.225920065,7.926359784,12.812134362,7.0332749869999995,14.24967442,10.790704684,8.067222318999999,7.0332749869999995,6.225920065,6.54784816,11.412447034,6.341397283,7.341397283,7.448312487,10.728420406000001,6.341397283,6.9628856599999995,10.912420593,9.313382907000001,12.42559241,6.100389183000001,9.116690995999999,5.9628856599999995,5.810882566,13.15172173,9.448312487,15.44488685,13.85102005,5.640957565,11.100389182999999,11.302735662,9.382424551,6.225920065,10.712419927000001,12.653582104,13.49971566,5.9628856599999995,13.25566741,6.341397283,13.65288363,14.14726515,7.595153875,12.863752468,7.926359784,9.770240582,7.85041093,9.850410929999999,11.793242407000001,6.640957565,6.810882566,11.19170435,9.749482021,10.707046755,12.096284785,6.8888850779999995,10.225920065,13.76507888,14.51670692,7.770240582,8.255667409,5.448312487,8.595153875000001,6.448312487,12.415744624,6.8888850779999995,6.640957565,7.998509568999999,14.57464822,12.960629686,8.313382907000001,7.54784816,7.341397283,8.067222318999999,7.54784816,5.640957565,8.830782123999999,9.663325378,16.04583302,15.00262724,13.86857351,12.041837001000001,11.233414602,9.461136527,14.05140892,13.62323817,12.742933236,9.486447616,14.555342699999999,14.58200517,13.26300938,15.26300938,10.041837001000001,6.728420406,12.619668024,9.422317278,10.541824373,7.225920065,7.164519521,8.685351684,8.067222318999999,14.07141012,14.01273421,11.024661857,10.944738312999998,9.707046755,10.58347207,13.43130606,14.52321849,4.9628856599999995,6.341397283,4.9628856599999995,5.448312487,5.225920065,10.744245372999998,12.605298432,4.640957565,5.810882566,12.989685719,6.640957565,5.225920065,13.16843457,12.89480505,6.640957565,11.690806113999999,11.041837001000001,11.473847579,6.54784816,10.334444522,6.54784816,9.989685719,6.728420406,6.8888850779999995,10.007279779000001,10.855276685,6.100389183000001,12.810882566,6.100389183000001,9.067222318999999,9.210813172999998,13.31514983,4.225920065,6.100389183000001,4.9628856599999995,11.011644971,5.448312487,9.606741848999999,9.707046755,6.54784816,5.448312487,5.448312487,6.54784816,10.935578314,7.341397283,13.326582400000001,7.225920065,8.225920065,5.640957565,7.595153875,4.640957565,5.448312487,7.448312487,5.225920065,8.707046755,6.341397283,6.225920065,5.225920065,7.770240582,4.9628856599999995,5.225920065,4.225920065,8.907744104999999,10.116690995999999,10.284813754,4.640957565,15.52512808,8.640957565,8.195546416,6.225920065,10.840629909,4.225920065,7.284813754,7.284813754,12.847971885,13.48958051,8.685351684,9.100389183,5.640957565,14.76119544,10.618237487999998,12.619668024,8.49893856,11.930976412,9.907744104999999,11.715099027,10.967387052,13.10550331,9.869776255,10.299169047,10.156657403,6.225920065,9.962885660000001,12.320437664,13.30362594,12.422317278,9.571694902,8.523600614,9.850410929999999,12.828309638,12.832016779,10.492706606,8.962885660000001,8.749482021,12.400845748,15.07948954,10.565770067999999,10.467506052000001,10.422317278,7.728420406000001,13.23994054,11.480161353,10.187852025,12.481735488,5.9628856599999995,5.640957565,4.640957565,8.685351684,6.54784816,7.54784816,6.54784816,5.640957565,4.9628856599999995,6.640957565,8.132810661,7.96288566,8.284813754,14.30451567,14.00563942,7.225920065,5.448312487,8.448312487,6.225920065,11.905400165,15.59005472,8.640957565,6.225920065,6.448312487,6.9628856599999995,7.96288566,8.926359783999999,7.164519521,13.62323817,9.255667409,7.85041093,8.869776255,13.82645249,8.49893856,7.54784816,8.595153875000001,8.195546416,9.486447616,9.640957565,10.930976412,5.225920065,5.810882566,10.629642251,4.640957565,6.225920065,9.91708197,15.16819019,12.069317737,14.46113653,10.156657403,12.97523085,10.629642251,12.071410116000001,10.050348501,12.873378492,9.810882566,13.29738243,12.746866073,11.492706606,11.805864491,7.595153875,7.770240582,5.640957565,13.0364917,4.9628856599999995,10.907744104999999,11.921728335,6.448312487,9.898345407,14.21128767,11.288415991,11.852845859,15.17282634,10.738989648,7.926359784,6.225920065,9.535775328,10.770240582,7.164519521,8.962885660000001,10.395845067,7.96288566,8.225920065,10.790704684,13.171363900000001,6.640957565,9.327458092,6.54784816,5.448312487,10.024661857000002,11.526653937999999,12.098338444,10.355203082,10.800828901,11.589324796,12.392501624,11.399180779,8.164519520999999,11.002901338,7.998509568999999,10.717773162,12.749482021,9.860126085000001,12.897166253,12.997409535,5.810882566,4.640957565,5.9628856599999995,11.874577241,6.640957565,8.368878019,9.240870407,12.941310125,13.18302211,12.579066891,8.595153875000001,12.972994113,5.9628856599999995,11.096284785,11.148752205,11.492706606,5.640957565,10.717773162,5.448312487,7.54784816,7.888885078,7.100389183,14.57021597,7.810882566,10.473847579000001,12.911252891,10.210813172999998,5.640957565,11.898345407,13.98080757,12.302735662,15.34226403,13.74424537,12.960629686,12.943596487999999,6.225920065,8.395845067,10.505143708999999,11.991896746,10.949296595,7.395845067,11.49893856,10.663325378,9.571694902,12.081826732,11.292009256,6.640957565,11.218386393,6.9628856599999995,17.57888305,6.100389183000001,10.480161353,14.13531317,6.100389183000001,11.445088586,11.203199989,14.01491022,11.514401677,13.60168356,7.728420406000001,8.547848160000001,8.618237487999998,4.225920065,7.595153875,13.10448194,7.49893856,6.225920065,5.448312487,9.132810661,10.635311001,10.600959497000002,6.448312487,11.944738313,7.164519521,13.88055609,11.888885078,8.850410929999999,7.728420406000001,10.050348501,9.606741848999999,6.341397283,10.306293482000001,7.395845067,5.9628856599999995,9.907744104999999,4.225920065,5.225920065,11.646582114,13.33270108,14.36504503,13.90070083,8.944738312999998,12.069317737,14.97355362,5.448312487,11.266666407999999,6.8888850779999995,11.813385073,8.368878019,13.57021597,11.635311001,13.041837,13.29021374,12.210813173,7.164519521,8.707046755,8.728420406000001,9.270314185,13.351764,11.514401677,8.595153875000001,11.266666407999999,12.69759528,13.113648399999999,11.640957565,9.535775328,7.341397283,11.108563115,10.600959497000002,6.640957565,8.810882566,11.698949287000001,10.284813754,7.888885078,7.49893856,7.728420406000001,7.225920065,7.595153875,8.033274986999999,7.810882566,13.73173162,8.067222318999999,7.640957565,7.395845067,8.810882566,9.707046755,5.640957565,10.05881008,15.29604101,6.810882566,8.225920065,12.897166253,9.770240582,8.195546416,7.164519521,7.54784816,10.674380566,6.54784816,11.99410439,8.195546416,10.233414602,7.49893856,7.685351684,6.341397283,8.728420406000001,7.341397283,13.059864300000001,10.869776255,13.4667114,12.615372154,11.725765952,10.864959239000001,11.422317278,6.341397283,8.067222318999999,7.467506052,3.728420406,11.26803541,9.231544615,15.68402758,6.067222319,1.96288566,6.95384052,9.189779473,6.800828901,3.100389183,3.96288566,10.79133953,5.49893856,7.033274987
GSM2445717,14.46366462,8.434653533999999,11.657045955,9.309122652,7.615225779,6.112725439,7.228202656000001,15.65382205,12.572157058,5.112725439,13.67877948,15.54491932,16.11366439,14.57215706,6.527762938,6.69768794,10.727435282999998,12.464400877000001,10.066921748999999,8.051324894,11.391949083,10.727435282999998,12.295947263,7.33511786,10.470277444,6.69768794,13.8143207,12.669869996000001,12.976911584,12.829259132999999,10.604578535,8.051324894,11.37951198,8.657045955000001,8.572157057999998,12.207243038,12.446626175,11.366966726,9.360652952,10.347941901,11.911467231,13.32380255,13.7175875,13.01961603,12.541783408999999,9.987194557,11.059144399,10.385743933,10.894085152,6.33511786,9.505042862,8.051324894,12.23512207,5.849691033,5.527762938,7.527762938,6.849691033,6.849691033,10.051324894,8.434653533999999,10.142472782,7.112725439,11.221249896,12.142472782,6.527762938,6.112725439,8.051324894,9.90280237,5.527762938,6.69768794,8.112725439,9.813165157,13.56942209,10.667314291,7.920080361,14.03852711,6.33511786,5.112725439,5.849691033,6.33511786,6.33511786,5.112725439,5.527762938,8.987194557,8.657045955000001,9.90280237,6.33511786,6.849691033,11.682581047000001,9.200188279999999,8.615225779,7.112725439,7.527762938,7.849691033,8.171619128,9.228202656,6.33511786,8.385743933,11.662189258,5.527762938,11.214263465,12.164387559,9.756581629,10.373252989000001,6.9871945570000005,5.112725439,8.112725439,8.572157057999998,5.849691033,8.657045955000001,12.796889617,7.228202656000001,8.051324894,10.954027693,9.920080361,6.112725439,9.171619128,10.051324894,7.615225779,12.8429125,7.69768794,7.228202656000001,9.171619128,11.898450345,9.019616035,8.228202656,10.572157057999998,9.831543686,10.746931458999999,8.615225779,10.928642374999999,9.505042862,9.33511786,16.71248334,14.73965123,14.82925913,10.813165157,9.481959248999999,12.252276791,10.572157057999998,12.499306492,15.99077635,9.142472782,17.991606570000002,12.23512207,8.849691033,6.112725439,15.45331738,11.544571226,10.849691033,7.987194557,16.76900132,12.419546641,10.625795021,8.813165157,8.385743933,8.112725439,13.5121814,9.867612941,15.86259487,15.64020245,10.019616035,10.858679816,12.930774962000001,10.727435282999998,5.527762938,7.33511786,12.12767578,8.171619128,10.677510058,9.550130751000001,7.615225779,9.677510058,12.228202656,12.937153874,9.309122652,7.112725439,8.171619128,6.112725439,8.954027693,6.112725439,7.112725439,10.470277444,15.45517055,7.920080361,11.33511786,8.171619128,12.292634528999999,12.123952694,8.572157057999998,5.849691033,9.360652952,8.775690452,6.527762938,11.112725439,5.527762938,10.269229925000001,8.615225779,6.69768794,5.527762938,6.112725439,9.794549479,7.69768794,12.135093252,12.153471781,13.15164443,7.434653534,10.481959248999999,7.527762938,14.20107201,8.282650440000001,8.051324894,12.437656022,9.615225779,12.015602972,10.572157057999998,8.434653533999999,8.051324894,5.849691033,3.527762938,11.120219975,7.775690452,8.171619128,8.228202656,13.91578022,7.69768794,6.69768794,11.322178805,10.615225779,12.344746561000001,6.33511786,10.255683392999998,5.527762938,5.849691033,11.28265044,8.385743933,14.44214807,14.46881054,5.527762938,10.157119558,11.373252989,8.051324894,6.33511786,10.527762937999999,11.937153874,9.200188279999999,8.051324894,13.82123459,5.849691033,13.69768794,14.52987471,6.33511786,11.12767578,7.527762938,10.636287395,8.737216304,8.737216304,12.164387559,8.737216304,8.33511786,12.189541036,11.702688621,12.854192425,8.737216304,6.112725439,9.171619128,16.3724687,14.42636433,8.051324894,7.69768794,7.228202656000001,8.228202656,7.434653534,12.787506202000001,8.112725439,7.228202656000001,8.112725439,14.19043131,12.803887343,9.410405988,8.228202656,6.849691033,9.410405988,7.434653534,7.69768794,9.309122652,10.385743933,16.2240785,15.38146236,15.39774227,12.08235179,11.751764612,10.309122652,13.59115802,13.29594726,13.29429185,10.593852129,14.74086716,14.74632617,12.833824628,14.5014603,9.309122652,7.615225779,12.915780224,9.794549479,11.027608825,6.9871945570000005,8.69768794,8.481959248999999,8.954027693,15.42030575,10.677510058,10.56118594,9.794549479,10.295947262999999,9.756581629,11.789857784,13.69141261,5.527762938,6.112725439,5.527762938,7.434653534,6.33511786,10.920080361,12.221249896,4.527762938,6.527762938,11.898450345,7.112725439,5.527762938,14.55082419,12.224730464,3.527762938,11.746931458999999,11.583045374,11.398127658,6.33511786,10.867612941,6.33511786,10.97897405,7.434653534,6.527762938,8.527762937999999,11.221249896,5.112725439,12.941390867,7.112725439,8.434653533999999,8.849691033,11.717587497,3.527762938,5.527762938,6.112725439,10.142472782,6.112725439,9.142472782,7.527762938,7.434653534,6.849691033,5.527762938,6.527762938,10.255683392999998,7.527762938,15.16845978,7.228202656000001,7.434653534,5.112725439,7.434653534,6.112725439,6.849691033,8.282650440000001,6.849691033,5.527762938,6.69768794,7.849691033,6.112725439,6.849691033,5.849691033,6.33511786,6.112725439,9.019616035,9.282650440000001,10.995368488,5.112725439,16.327246940000002,8.737216304,7.775690452,4.527762938,10.051324894,6.527762938,8.051324894,8.171619128,13.07658485,14.36144369,7.775690452,11.636287395,5.527762938,14.46145359,11.090005362000001,12.516447625,8.171619128,11.097618547,9.410405988,11.228202656,10.867612941,13.96134838,8.849691033,10.373252989000001,11.003496369,6.33511786,9.937153874,12.583045374,12.692669865,10.822383687,10.269229925000001,8.615225779,9.756581629,9.831543686,10.171619128,10.051324894,10.69768794,9.849691033,11.880909764,15.92142153,11.428629746,7.987194557,8.615225779,10.200188279999999,13.18954104,12.231666512,10.157119558,9.737216304,6.69768794,6.33511786,4.527762938,6.9871945570000005,8.987194557,7.527762938,7.69768794,5.849691033,6.69768794,8.051324894,8.885314943,7.33511786,9.867612941,15.23209891,14.50002479,6.527762938,6.33511786,10.142472782,6.112725439,11.962391166,16.098330230000002,6.69768794,7.527762938,7.775690452,8.385743933,8.987194557,9.505042862,8.051324894,13.09571901,9.550130751000001,8.171619128,11.516447625,13.02561478,6.527762938,10.813165157,9.813165157,9.69768794,9.309122652,8.849691033,11.328662838,4.527762938,5.849691033,5.849691033,6.112725439,3.527762938,6.69768794,5.527762938,11.499306492,13.86649932,10.33511786,12.657045955,10.142472782,11.577611487999999,10.840645894,11.836101968,7.849691033,13.28598615,12.074657398,10.583045374000001,11.47613017,9.434653533999999,5.112725439,5.849691033,12.467342152999999,6.33511786,14.26247256,12.164387559,6.33511786,10.269229925000001,15.31280665,10.911467231,9.309122652,14.61124227,13.26077826,6.112725439,5.112725439,9.90280237,9.775690452,11.446626175,5.527762938,11.766167678,6.527762938,8.69768794,11.347941901,12.583045374,7.33511786,9.657045955000001,6.849691033,5.527762938,10.228202656,11.854192425,11.538990194,11.522116375,10.185974421000001,11.803887343,13.23512207,11.185974421000001,8.385743933,10.970706434,7.920080361,11.011578715,12.142472782,9.08235179,12.761382615,11.28265044,6.849691033,3.527762938,8.69768794,10.269229925000001,7.33511786,7.434653534,8.171619128,11.207243038,12.331893959,12.558430074,9.051324894,12.391949083,6.69768794,13.45997769,10.269229925000001,9.737216304,6.33511786,12.12767578,8.228202656,9.434653533999999,8.33511786,6.69768794,14.9938394,8.920080361,8.987194557,13.91470318,11.69768794,5.112725439,12.135093252,13.31076115,11.522116375,14.77450354,13.806212400000001,12.305840068,13.30584007,7.33511786,10.171619128,11.672421181,11.756581629,11.95821549,7.112725439,10.794549479,11.135093252,10.242008456,10.995368488,10.707672028,6.527762938,9.051324894,7.434653534,18.55233992,6.112725439,11.120219975,12.395041678,6.527762938,6.33511786,9.458500276,16.332498989999998,7.849691033,11.858679816,6.69768794,11.120219975,9.019616035,6.527762938,5.849691033,12.685109874,9.228202656,7.527762938,5.849691033,10.066921748999999,10.803887343,11.20018828,7.69768794,8.813165157,10.282650440000001,12.60991198,11.452575442,8.572157057999998,8.954027693,10.493547223,5.527762938,5.112725439,5.527762938,8.920080361,6.527762938,14.06109267,6.112725439,5.527762938,12.682581047000001,13.23684675,14.83723929,14.72436506,9.360652952,11.505042862,14.66347222,6.527762938,10.33511786,6.527762938,13.65188425,7.33511786,13.02161839,12.242008456,13.50933022,13.88311403,11.65188425,7.775690452,11.051324894,7.228202656000001,8.775690452,12.309122652000001,12.149814758,7.434653534,9.970706434,11.799225966,11.20018828,10.962391166,9.200188279999999,8.954027693,10.646704011,11.898450345,9.051324894,9.831543686,8.481959248999999,10.051324894,8.112725439,10.08235179,8.385743933,7.33511786,7.434653534,6.849691033,7.33511786,11.341544128999999,11.12767578,8.885314943,7.849691033,7.228202656000001,9.756581629,8.228202656,10.282650440000001,15.37403685,7.849691033,7.527762938,12.063038315,10.066921748999999,8.282650440000001,7.615225779,7.69768794,10.493547223,6.527762938,12.76377713,9.360652952,9.677510058,7.615225779,7.775690452,5.527762938,8.849691033,8.849691033,12.932904401,13.02161839,9.987194557,6.527762938,12.142472782,12.055239944,11.08235179,9.309122652,9.112725439,5.775690452,4.69768794,12.94824955,7.766167678,14.68810711,4.228202656,6.794549479,6.794549479,7.434653534,6.228202656,4.434653534,3.69768794,10.21251156,7.636287395,6.142472782
