,S100A7,HLA-DQA1,MAGEA3,S100A8,DMBT1,MAGEC2,HLA-DQB1,C7,SPINK5,MS4A1,CHIT1,PLA2G1B,CD24,MME,PRAME,MAGEC1,LCN2,EPCAM,CTAG1B,KIT,CDH1,CXCL13,MAGEB2,ARG1,CT45A1,TREM1,TPSAB1,TPTE,CD22,CCL21,CD19,CEACAM6,CXCL6,SPP1,IL13RA2,CXCL14,ABCB1,USP9Y,PASD1,CR2,ITGB3,PAX5,S100B,CCL19,SSX1,BLK,CXCL9,SAA1,CCL27,MARCO,CD79B,LTB,CCL25,CTSG,CXCL2,MAGEA12,CD79A,FCER2,IL1B,C3,POU2AF1,CCL18,SERPINB2,CXCL10,CXCL1,SELL,TNFRSF13B,MUC1,CCR7,C4B,NCAM1,ITGB4,CD27,C4BPA,CD8A,IFI27,CXCL11,BTLA,MX1,IDO1,CD3E,CD3D,CD48,CTCFL,CMA1,CTLA4,IL22RA1,LIF,ZAP70,LAMP3,CCL24,CXCL5,SLC11A1,TCF7,MAGEA1,MAGEA4,LTK,IL1A,FCER1A,CD38,Response
0,0.28985955262628305,0.6344944293624388,-0.0012432713063110687,-0.3603199971349987,-0.9067158895450408,1.8437628559609365,0.07193749064868586,-1.2104337010367978,0.3045571102987117,-0.7672210020387594,-0.4654699524517119,-0.695937717467275,-0.7205029480226911,0.2351918210030053,0.34891339282038064,0.5157389887500549,-1.069418318522125,-0.7917088437259469,-0.8946633694942918,-0.7387288707202062,0.6156460299123239,-1.3959664674224872,-0.6307474946563171,0.3034260913148471,-0.6933084095815699,-1.247813323491587,0.5280374227121462,1.7598357568594072,-0.546928340630388,-1.0626940501270368,-1.6369920600141166,-0.913015070722114,-0.32588217032093325,-2.2193256231304153,-0.629396887084595,0.4681634033836449,-0.17582829136226022,-1.3895842647792849,-1.1878314428389676,-0.5728485676111736,-0.4432221785279243,-0.9657215733261098,-0.4627470566274957,-0.8894091385151254,-1.5062066796775837,-1.7924077354705876,-0.742941500244838,1.0919227010296553,0.7561551870261194,-1.2563332643080565,-1.3994380850647017,-1.2515361577199662,-0.7112293855708729,0.5719014207418011,-1.6097713092163672,-1.0585055645040542,-1.4124894746183043,-1.055656570772027,-1.3200029850567288,-0.24728314930963025,-1.5378175805597296,-1.1780656112347008,-0.36471093833676416,-1.0665140178199928,-1.3449372674740976,-1.235200792005522,-1.3543216627248231,-0.8331310751569486,-1.2386547986007648,-1.5375657214160448,-1.2791559654427695,-0.4836046752373296,-1.4015964828582002,-0.5702212842417138,-1.7959652748537085,0.019522944801278086,-1.1321063670710407,-1.3266322672229212,-1.7044611281989581,-1.2891135237747586,-1.9270296824520228,-1.355675042809359,-1.5300899763867328,-1.146134006994634,0.9833767053273464,2.087008526571584,0.3830399090258568,-0.7014679872233324,-1.5948788317790377,-1.351356518481078,-0.6298808244819123,-0.8145254328324706,-1.9561529440954557,-1.5443466711714915,-1.1353966876272878,-1.4453225892024162,-1.4263573610369695,-1.0561248105091443,0.25278855643097425,-1.6661919093167543,0
1,-0.7743479953826805,0.7722814544436405,-1.4938073836830026,-0.9127273181173142,-0.8937261770690239,-1.4231859179339827,0.4601903174496815,0.33426414968449264,-1.3963417045079485,0.8165402248894083,-0.15945497159089675,-0.4164284611804504,-0.5587890469030425,1.2465656105050738,0.5214218339440387,-0.8108511720446753,-1.1184193044482411,-1.0049764834988721,-0.6897737271005075,-1.4847911430076188,1.1753292131593276,-0.2537040159620409,-1.8588518513836407,-0.6887691388198031,0.2602786732016052,0.13709529793540198,-1.1056605319272428,-1.1241171125916318,0.029113208267223176,0.7524721612687681,0.4250895783790832,-1.0499491057201515,-1.7920033863310847,-0.20036505086005765,-0.1365093695658213,-0.6215996828442741,-0.9509910100016774,1.0147948384821694,-1.751219464923783,0.007786109537580852,-1.71088842229384,0.4429448062048819,0.7322454605842593,0.4419473745373048,-0.5251304081156661,0.5788421350581471,-0.8994264033044491,-0.8736450874394693,-1.3117307680702053,-0.2603901019269471,0.29395497314520896,0.1913300888034953,-0.2260839799795314,-0.9300262383421424,-1.406479742877195,-1.0370110642222126,0.2502320371247071,0.10910957335866316,-1.3311891173127235,-0.5713953201135284,0.046625805020557284,-1.3422747716651886,-1.3678120334332686,-1.0335297099061571,2.419926296518197,0.2642745820599313,0.15780169818010584,-0.5564738700782158,0.3916337770209262,-0.6729134254960251,-0.8652278896275604,-1.562370929059484,-0.34606064176339685,-0.15163571170085616,-0.9798923696844238,-2.0041370558235916,-1.0554554208236793,0.5634845732499418,-1.3601060314276636,-0.7410211397026956,-0.19208770537551886,-0.0018770669109441059,-0.02120654833078755,-0.22720308310479526,-0.701405647915349,-0.4161687765521304,-1.6129053916647207,-1.9214956530334641,-0.250393731952111,-1.7913694798976783,-0.23583091759259284,-1.052226641304735,0.017682609913909034,-0.0563912949709563,-1.5800972923818304,-0.5036523906555336,0.6763111529611104,-1.0048059035023622,-0.466651344289459,-1.0183231676152067,0
2,1.4295035157971616,-1.0026351623438754,1.2400627729553884,1.5517651643494124,0.7196825667716115,0.7809762754842247,-1.366172923992903,0.2135095344504356,1.3362467141964185,-0.9366269782237612,-1.377800403143366,-0.22843141886145796,1.2110696012545172,-1.1873777377198618,1.133407278006792,1.9566227805434808,1.8283198367649556,1.7677923139074057,-0.5215640812512806,1.8818347043786263,0.11122236875157876,-1.2405575391450232,-0.06356678922629996,0.3506740701534247,-0.6902477322952358,-0.6817185391755551,-0.15922853133788464,-0.7623272191665327,-1.6631485696636417,-0.6050522967892621,-0.9750430611612142,1.9406382649291272,0.994246803618154,0.5766369394271957,0.07857443953314219,0.27475777781617594,-0.8356450882382269,-2.175006529502204,-1.317594954845794,-0.7395332671656935,-0.8996896855718484,-0.9623036749781908,-0.27506079052575066,-0.9450201846488124,-0.7363610368186574,-0.7403360713911393,-1.1306944495416198,-0.7182348791733955,-0.9913167121328968,-1.6630287452255614,-1.019375961678959,-0.9466940025447926,-0.19903633066303905,-1.2081619151739948,-1.1983532387656786,1.0475484128693526,-0.8106817666365981,-1.0192458750798246,0.4687280561363572,-1.124828719657323,-0.6049619444544699,0.4855441161768545,0.9086135562432932,-1.0862861185703852,0.5828777164075929,-1.1427278692864804,-0.5778385490678098,0.4393358881555698,-0.8025640265978873,-0.5314437616819434,-0.7835921617101322,0.26394802458772315,-1.1075765560813216,-0.37209413342500497,-0.9025988108278912,-0.5931709968654603,-1.1432938555633745,-1.5986443219499094,-1.76209474508152,-1.6060129633856317,-1.0617017475661854,-1.076901526071305,-1.292251610697641,-1.9305945064485155,-1.0499827573677698,-1.5203692013357957,0.3362310199714606,-0.9833877041767728,-0.9308951598230912,-1.0041169053973709,1.1762621673082534,0.5493007759161673,-0.7404536537643399,-1.5220909475707158,0.29528796786227285,-0.7635730091415058,0.7721438494165408,0.2510362679456446,-0.24188531488225085,-0.8074172829454973,0
3,-0.8975110432535529,-0.7741258645722956,1.4579419241563103,-0.39738924410669213,-0.8647119144286772,-0.4087231453795908,-1.2402485534515957,-0.7472465151313353,0.5893162070174979,-0.6352498869781863,1.7647105481286496,-0.7060220507273863,-1.63925032433595,2.0953830240188016,0.8133631136267955,-0.3798169739234876,-0.8021747407746762,-1.0509349971850621,-0.7162111028343611,-2.2443561534777245,-0.2172513422821174,-0.2141826241072605,0.18760016953924136,-0.880654918017173,-0.6522722174409848,0.051733002783457764,-1.6315600200351181,0.08788366999311141,-0.5759180726682499,-0.939498720044348,-0.5616142139140201,-0.9454942404315374,0.2792436335698253,0.9787042863329458,-0.9113263082151236,-1.5011399378919934,-0.4407593242693645,-0.9051471485864132,2.284760604704532,-1.2306062607320765,-0.2151992906461216,-0.9793769506880984,0.7704148646093744,0.4564138329096719,2.485183317642055,-1.0991847564540351,1.7233921614287628,-1.0497575564522337,-0.6935376921935027,1.1556759735613331,-0.1656937803052538,0.5291126517580892,-0.8151780246895016,-1.3998906597882053,0.8891697094339491,1.8079144610805533,0.16541316144124402,-1.1918723843767265,0.30183668216031856,-0.37317441198774737,0.19639076758431664,0.8201159395659751,-1.8926862095008672,1.0625032185866226,-0.1432712606999482,-0.05049327833531827,-0.7722899167913956,-0.3777450207404786,-0.07751766466422483,-0.35156215980738564,-0.6853259609187086,-1.7972450856510225,0.5782089601351937,-0.2896151949483838,0.6119200846022144,-0.8248421342632047,1.2722821534698687,-0.06544788408931415,-0.15010475456530253,0.6577048793732281,0.6044583721029375,0.5231409402266242,0.9354378941284208,-0.5964492985862183,-1.32983751296378,0.9742765608721792,-1.6169392990753406,-0.6532656314126225,0.2920492133257874,-0.10520172305816004,-0.30276892997269705,-0.4873736063857538,-0.29141700004019483,-0.6754942788121057,0.7489849036361779,1.1630911148812506,-1.2676211214529511,-0.36303286150408987,-1.9798670513241192,1.3319306761744334,0
4,-0.6243476721738939,-1.1623352751155436,-1.2047932576570706,-0.5318668766940203,1.5303807802029334,-1.0004334668383594,-1.2291936149912122,1.6942714093483218,-0.6755132433177963,1.1785036436019642,0.6952076832282311,0.3331844573695248,0.6791919175104241,1.0374631537044472,-1.7657530435849889,-0.8229417060388022,-0.03660736154492858,1.1257780658508862,-0.31836696295892514,-0.049868158981888254,0.05993407737607219,1.192316449106767,-0.4293708924489617,-0.6247635956625042,-0.31859640524786964,1.0759761063937323,0.6083092233224615,-0.7630920861212576,0.8532738275360354,0.3699407232627012,1.1063449447577292,1.8568555830479732,0.24450348859000495,-1.1651175414362689,0.047893585477388166,-1.0233916592316064,-0.07323220861145105,-0.6608292294004534,-0.3533343559401124,1.2918284201685788,-0.5024551708988629,1.0615439902102417,0.4151747384597668,1.0310048241678154,0.04844959345798334,1.1274122096988035,0.41024445769670215,-0.7408991599438226,-0.3608561922739872,1.3599113318117402,1.0969906590110217,0.8652022575055778,0.06915892229310823,-0.5848022132827249,1.350172996166621,-0.5835896986554996,1.8086066440008903,0.28588837260805444,0.3366776822147443,1.447436194480358,1.8535078479217664,0.6277914605311322,-0.4611529696368176,0.5277382853365045,-0.2837337360323245,0.6194088154346633,0.9320071315585832,2.0690944512753235,0.6497595591103086,0.9973478424650812,-0.02197052055103188,0.960468151602629,1.3924524680326391,2.8990239917870264,0.6277398590901427,0.1703887148673884,0.7054189383034803,0.5604019025236083,0.5358717103188484,0.5209094210966054,0.7204074658012782,0.5626443608877751,0.7065874178411242,-0.43790611275947977,-1.0509908978933409,0.5382128548140248,-0.9693466161129454,0.2872744080672524,0.5995759629958632,1.7799727927885072,-0.5895044857603299,-0.05547032746085479,1.0217283534528487,0.6797264946676657,-0.5545422723344738,0.15223365030163624,0.18147998114823946,-0.7205067486337688,0.1789054193273931,1.5789842860011805,0
5,-0.9214327243331752,-1.039623590685269,-1.4331635810793846,-1.2702532507340472,-0.5584882201708006,-1.0500440539403175,-1.1350085757882864,-0.8578433535251951,-1.049090726145936,-0.16277653903339728,-0.7315063167245032,-0.2514628583827845,-1.512564268928425,-0.4916960436766942,0.9248740583007128,-1.0102313312847488,-1.0088518539415656,-0.7214716237872195,-0.5014264530620371,1.270299834574403,-2.2709758464191028,0.8617859725447891,-0.9025051344559076,-0.9090631252939768,-0.4241581076629979,-0.6470075967153429,-0.5784859429864431,-0.8795999744323477,1.2681268242120964,-1.1408631855380504,-0.6170474941206783,-0.8934868732395274,-1.0559825315572189,0.7547876153838082,-0.3158678027563926,-0.04571914990058179,-0.8858876468589582,-0.7670780815386294,-0.4778002737313677,-0.6656897219050926,1.3056755570321996,-0.5632014845355043,0.798144708557345,-0.508215886574721,-0.6610846416210163,-0.5736836316875186,1.2329051871378378,-0.616403770322548,-0.9131930181315776,-0.8009622193379379,-0.7105948579502772,-0.2604396320221599,-0.756352332076232,-0.4015936811208387,-1.0693952608991992,-1.1593175117570955,-0.5950145103946508,-0.783165671173514,-0.7878603758908606,0.15805412229644036,-0.22915776498399384,-0.7674048031532332,-0.7350185030065052,1.1598746037671277,-1.2440407084755485,-0.5377453451492399,-0.1924825104417493,0.2654017027149264,-0.329769820377949,0.09136122516474303,-0.8910399101524864,-1.648964919039969,-0.06623221076394825,-0.5775126744628993,0.5270039606859658,1.1003020126942389,1.1343113126351771,0.1649741444227959,-0.4172810942561793,0.8114902524781901,-0.019447849761302656,0.11808454646585985,-0.3645729738473881,-0.27017364625262663,-0.4575013434125389,0.2991758418787284,-1.0004440215534065,0.5465848527600793,-0.2225644560019704,-0.3108949292988652,-1.0070531320071017,-0.4869861491968898,-0.3498073193728662,-1.07068994478706,-1.2513346551740996,-0.5476862757704288,-1.4550211531005997,-1.1094012110466531,-0.8311748445942453,0.16979201842615368,0
6,-0.4528063163076792,0.7699709819397569,-0.8601284400337064,-0.6868708152580811,-0.08777835391235211,-0.5372430666052262,0.8057534386389126,-0.0892831480350898,-0.91535503674194,0.2499405691324184,0.7688293858608153,-0.08950938070624348,-1.4008886353029304,1.9673359547927451,-1.9686483806723232,-0.5360910878567718,-0.4931506606240254,-1.1318706598754311,-0.062467959217222015,1.1605160600262308,-0.20753240450166005,-0.612126566551552,-0.024830307631034724,-0.8643609362664146,0.5032964251055544,-0.09813190323895407,-2.3370734369115587,-0.4839544811814902,0.11110950996115596,-0.0324490076664424,0.2369422738196465,-0.16159953095207488,1.8896784030436136,0.5843655261819517,-0.6090942846692862,-1.333033686423604,2.148678106019327,-0.5962430390331773,-0.4281087907862464,0.4387634867516698,-1.5727040201253626,0.2713135465199208,-3.0745973676166214,-0.8351419421078655,0.3142653768287511,-0.23186440262194966,-1.0481277991827842,-0.7841461978395291,-0.2166166706179224,-0.0004949394361376859,-0.12325476993102973,-0.4508507045110753,0.4424410878116855,-0.6856412599294438,-0.7139111282940896,-1.7529125716168292,-0.11902787412060928,0.4284901313173848,0.09062024083856088,-1.8519931280044108,-1.142388729621904,-0.6266322973192167,-0.4972765319869517,-0.6867673107528821,0.8621545801552328,-0.3790673154607788,0.2956238658263412,-1.8117562286139643,-0.3995850821735964,-1.118659931767003,-0.3840309725576124,-0.7658927527469636,-0.4932141415852801,-0.2680343536563639,-0.3893274482832837,-1.0496508756221217,-0.8633721755375293,-0.07573966669401913,-0.4167172306709812,-0.8813046947474038,-0.6973835641039933,-0.6617805990069785,0.05307302386345482,0.25127119834234474,-0.42391321737921867,0.8044868278327154,-0.7645686787350409,-1.6424911647083689,2.00769805288286,-0.7011627011962263,1.0461625646376131,-1.2370690170017262,-1.2642341470535663,0.793299949959036,-0.5518308537659258,-0.8591374285896417,0.3535994954577061,-0.6079986518330854,-1.1195050565090356,-0.3177551257265865,0
7,-0.8364445937238594,-0.8951763280139385,0.4959242096518613,-0.6163699793719808,1.015130555944261,-0.8026572455183018,-0.5037927729183153,0.9739729093291014,-0.7445633662264831,-0.12721834827427148,-0.1582352107225747,0.6725529069165569,-0.2722459784129323,0.476522845759656,0.8541519363673641,-0.33837354137124304,-0.17811296108796168,0.7276067685587747,-0.342899335904826,0.05692282028894469,-0.7819887577907226,0.016847207382004084,-0.052478665893151866,-0.13804391755448414,-0.3893290624963309,0.9486369023694744,-0.2646479413954668,-0.5510664514206481,0.03558946194699205,0.5059604590088427,-0.3127795759069776,1.4697465766951283,-0.08844399264824099,1.3878915250574444,-0.0166619485731849,-2.2206868974468015,-0.2474730323578985,1.5561617483435062,0.02478113190129301,-0.06090418169499163,-0.6986749695877682,-0.3249561022807606,0.32785080946799217,0.4114111768446079,-0.5645307895324384,-0.391218412685839,0.9182912089800362,-0.7262976816529647,-0.4973211704188044,0.5886015990295064,0.14552787501248254,0.5677256246790955,0.2508293293307011,-0.19353817922056196,1.587451468714248,-0.05544617253595795,-0.1976294948072757,-0.5105979726192483,0.040751876053020095,-0.3276612784752204,-0.012530511351496276,4.957970029843766e-05,-0.42147405512991215,0.4483507765843646,-0.35562720069898524,-0.10898126449463176,1.574199092345442,1.4684598476124366,0.4468489111317893,0.6723756095691319,1.1383679203390142,-0.021254241646075863,0.5833794780622213,2.0388402571541016,1.3135839021874518,0.4800042321333058,0.6336732336537103,0.3141324645370709,-0.12862472258067786,2.3429461920630548,0.5268726970322771,0.28021390717453953,0.5203725974516201,0.3498574291909013,-1.0078784925566844,0.21565675989278169,-0.3770118009232584,0.43199204313731787,0.3110377528122653,1.2869107016676924,-1.380979084718991,0.2079692635286904,1.3683413018093804,0.054970163244027516,-0.24620005359527936,0.535844781095415,0.7681683861172509,-0.029986218178854093,-0.30254002107799066,0.8116910912087069,0
8,-0.7499238028248473,-1.07011779652627,-0.9933549978811932,-1.01221823344907,-0.5087417221652323,-0.6694515335012072,-0.8867677331964018,0.4490398003246027,-0.9605954446754336,1.0042244375148928,-0.8090132682351736,-0.4690656673874029,-0.5658460963248645,0.00011183719038167727,1.2116737916293492,-0.7524496592779107,-0.8038403793762194,-0.7435659550049727,-0.9009752753180958,-0.9764446999832864,0.9507281769737912,0.6764539981849206,-1.7568076693462975,-0.6744062738876618,-0.8485027896428189,-0.406489750104628,-0.944996301043116,-1.3391388157129596,0.3843096979550973,0.6664331622673708,0.9442070802323499,-1.4251774617218544,-0.9137368210901706,1.2912689877111976,-0.5753543237359589,-0.8317201473735808,-0.6927797418836917,-0.5456243451316506,-0.7230531363945775,0.13671190216473764,0.4646307803883781,0.8025403592574091,0.6150662705432643,0.9170293225849836,-0.6243637160054554,0.5925664034578046,-0.013669547890544406,-0.2567398178142892,-0.6511146282040645,-0.4754945491558498,0.7680245915347826,0.35721524175667596,-0.293773745167246,-1.0349760674436574,-1.1043235412156105,-1.0911432561048522,0.6547064222043648,0.9550906732924476,-1.0682499316216256,-0.3862980029418961,0.15844044654395553,-1.6769983128843111,-0.4467532891108878,0.16955952869592475,-1.3312482097306806,0.3525112393281333,0.563223553982177,-1.1379372751526784,0.3322794083272469,0.1127629508912891,-0.5645136036605829,-0.8704332180096609,0.23479000281241405,-0.7535604768587002,0.07599768125867461,0.537653799742329,0.7205134846017182,0.8765168482221851,1.0941524436899386,0.17209437217457446,0.2140908703219504,0.00994315596544819,0.03405793369366457,-0.8758273533327401,-0.9266778080425384,0.3666073181419128,-0.8443611169249671,-0.14122643114837222,0.1190703653205104,-0.418441985369498,-0.007339827511708175,-0.8237076583465752,-0.4483962220515023,-0.3851816517235884,-0.16336814530639282,-1.3743039387575344,0.2510977253002307,-0.652054109938067,-1.6398741975589974,0.1805225678454208,0
9,1.5706779576668246,-0.9221937135932072,0.9953465236688732,1.4753935842613948,-0.2907016240671745,0.739474824069805,-0.8375582875325823,-0.905692382248912,1.3912598444131676,0.3566156259206628,0.6144788574939802,-0.13413799562046935,0.8254725014838867,-0.12130679111495447,0.6128667219171268,-0.2745354085981492,0.7588303330011646,-0.3152981267037626,0.06682945304550142,0.3215714188153021,0.30703540379631505,0.36987985271184215,-0.04454967842886458,1.5029083832466843,-0.317869872326947,-0.6066090044521555,2.1984702171604957,-0.4030388919315989,0.901263688006252,0.6128742986180188,0.3265915973720889,0.5215024667536676,-0.416200906065081,0.13929431638142906,0.15693917838740262,1.343523577506453,-0.01620967191461049,1.1293565284855085,-0.1703937760402474,-0.2576098470158951,0.5886659999215055,0.08317641712232714,0.6063812738468108,1.1462839070374442,-0.11977021607748578,0.22682144205677396,0.7243853404381234,0.6420796436797827,1.5629428400602177,-0.4553753186634543,0.34661905427731193,0.5595474137225694,-0.3044483997331998,2.3088519509975227,0.25357228709585017,1.002323900404063,0.15436126085174615,-0.6117864329932748,-0.4562455939216745,0.16867107027829914,-0.08388134822859647,0.6178696375646282,0.9712382936435784,0.6279375762601087,-0.3277027859125745,0.4533255521196652,-0.5023017191040073,-0.475522094852753,0.6397659914441238,-1.0373057390232183,2.1002339296208827,1.473443344116809,0.2355944074725593,-0.2380130468634717,0.9021044141716484,2.013433464550011,1.034532090340716,0.16346481814193914,1.6626237324620492,0.3762339062656268,0.5318837036047738,0.6196209193036318,0.0909047957646197,0.023218169344537187,2.359821741160647,1.1087020307661442,1.1183962841484767,0.6058448481762428,0.4210090906769201,0.9637461997412016,0.2705668793628256,-1.4678347828602762,-0.05416267445690408,1.2648356172095845,-0.0739646126467353,0.0635526306812274,0.12696161334377098,0.5225129715824611,1.5241404826119056,0.15918083069906752,0
