,S100A7,HLA-DQA1,MAGEA3,S100A8,DMBT1,MAGEC2,HLA-DQB1,C7,SPINK5,MS4A1,CHIT1,PLA2G1B,CD24,MME,PRAME,MAGEC1,LCN2,EPCAM,CTAG1B,KIT,CDH1,CXCL13,MAGEB2,ARG1,CT45A1,TREM1,TPSAB1,TPTE,CD22,CCL21,CD19,CEACAM6,CXCL6,SPP1,IL13RA2,CXCL14,ABCB1,USP9Y,PASD1,CR2,ITGB3,PAX5,S100B,CCL19,SSX1,BLK,CXCL9,SAA1,CCL27,MARCO,CD79B,LTB,CCL25,CTSG,CXCL2,MAGEA12,CD79A,FCER2,IL1B,C3,POU2AF1,CCL18,SERPINB2,CXCL10,CXCL1,SELL,TNFRSF13B,MUC1,CCR7,C4B,NCAM1,ITGB4,CD27,C4BPA,CD8A,IFI27,CXCL11,BTLA,MX1,IDO1,CD3E,CD3D,CD48,CTCFL,CMA1,CTLA4,IL22RA1,LIF,ZAP70,LAMP3,CCL24,CXCL5,SLC11A1,TCF7,MAGEA1,MAGEA4,LTK,IL1A,FCER1A,CD38
GSM2445726,3.823087335407586,3.2523506138142557,1.7762302497452511,3.7800266036655983,2.1944977503068825,2.089286191978302,2.8122022802591182,2.1944977503068825,3.3778075984624496,1.8932870174028802,2.460297572211571,2.1944977503068825,3.6033116004918986,2.5742988150620594,2.713510079653101,1.8388722622836322,2.8228430556712665,2.4700882985040575,2.2751075739090774,2.696927133211266,3.4348010702280294,2.237198525557398,1.7028236365619038,3.0472944319282464,2.2165145221062534,2.6177728319173665,3.304935704780661,2.170983318577983,2.9267780575667794,3.1057654927108307,2.292555301942516,2.381164593383736,1.8932870174028802,3.2410846456928177,2.7402021490974775,3.5744277080444804,2.623460808236173,2.497661459331256,1.7028236365619038,2.2566896631446487,3.0423586301146974,1.1733671760402158,3.7989190699393403,2.990748280350136,1.7028236365619038,1.8932870174028802,2.8845310645425393,2.825432495117861,2.88653573259263,2.2165145221062534,2.4059294459120224,2.7402021490974775,1.7028236365619038,2.7011724819153224,2.852230418036394,1.9412330149584984,2.761059002734485,2.2566896631446487,2.639846783424025,2.8885234808516715,1.983974767364588,2.9382416908552975,2.814906075006491,2.0573689438290965,2.743798924185132,2.639846783424025,1.7762302497452511,3.222628315252857,1.9412330149584984,3.6395087590337165,2.5742988150620594,3.3487408303489836,2.2751075739090774,1.7762302497452511,2.1944977503068825,3.313263759237473,2.3542704031262938,2.1944977503068825,3.3476921948431406,2.7740674585581053,2.3091221808846663,2.339915455440832,2.6290329766155702,1.7762302497452511,2.3937936462266003,2.339915455440832,2.6450963189550563,2.867850787149327,2.7365541573606693,2.460297572211571,2.2165145221062534,2.6290329766155702,2.7328535806129506,3.1577325043852023,1.8932870174028802,1.8932870174028802,3.305997625599897,1.8932870174028802,2.9736640972105453,2.6926120150372954
GSM2445727,2.156862170164961,3.640466617811416,3.5928569333838247,3.283952815986231,3.626936293687086,2.4487526619540474,3.2747994716742936,3.6145888246017894,2.6095883255263583,2.565321876064336,2.9600236079752746,2.7199986193997967,3.3107710016319434,3.164662957838554,3.822494517740982,2.7457463983250934,2.737447124570535,3.1402863576181517,2.5808692491470553,3.5000763427953516,3.549198389716602,3.169700184307267,2.4239356168477024,1.7905380254233816,2.8454618029498318,3.27623721120194,3.498479275309747,3.355330074773231,2.8613189571839444,3.481588956364326,2.701290199149935,3.2460043820259576,2.156862170164961,3.362162107537942,2.548869673763753,3.102443446567785,2.9353208227852714,3.0727292541270947,2.2983270541083045,1.7905380254233816,3.5161420204003355,2.2108139470230586,3.710009229900924,3.349189437995981,1.9189078427126125,2.2983270541083045,3.3863444498214585,2.8102431213470664,2.2574231190027882,3.4566846146609658,3.0025274904244132,3.2110649639991635,2.156862170164961,2.471682147634509,3.4831381285486804,3.005273216170944,3.06251145276172,2.471682147634509,2.850864680501849,3.43697815225973,2.622901902848167,3.61314194650917,2.2983270541083045,2.8038471322181446,2.8284884029410358,2.927742115967971,2.3673371043193785,3.4159962937836443,2.396924960727614,3.4944169481220912,2.6914088317083906,3.138841817279644,3.1431449335666057,2.8901811123429337,3.2443158188424612,3.5219734662292463,2.7199986193997967,2.797281130616884,3.5136029871912293,2.9822876446304676,3.074714889380797,3.2007159581008136,2.991189286008457,2.093152370591302,1.9189078427126125,3.12535773199833,2.2574231190027882,3.018508663824354,3.2218467014344307,3.297848514584864,2.0159261594261073,2.67046180782536,3.336753973366118,3.15148601336859,2.492971890348266,1.9189078427126125,3.1805885495948645,2.2983270541083045,2.885608753008871,2.939018186540446
GSM2445728,3.964309440208807,3.5997628643087825,3.430559364216608,3.981835906972896,2.642931492764811,3.260368778693595,3.5261009964323256,2.566588016729855,3.501975194348948,2.566588016729855,2.791619735697367,2.7720878878400588,3.657758293349487,2.8967812462804434,3.748012457144435,3.3619955867630917,3.0785465104703293,2.8423744335419174,2.7024425068559754,3.312562732039597,3.625494915048564,2.9086265064146413,2.4617982522305497,3.272849474771898,2.566588016729855,3.0238799606304005,3.4970233473684864,3.0238799606304005,2.7024425068559754,3.5093907563076994,2.6743473969102154,2.7509113391714974,2.642931492764811,3.7570506702575757,2.566588016729855,3.65515252942725,2.642931492764811,3.055956490146252,2.642931492764811,2.7278130840051946,3.392522967721984,2.4617982522305497,3.8085426037107664,3.2787916807594084,2.172817026803946,2.7278130840051946,3.624257091549947,2.809729309452037,2.8423744335419174,2.7024425068559754,2.9306440488448198,3.154023696086919,2.607387664102646,3.1464604681140425,3.205994239067058,2.518893166427001,2.9086265064146413,2.809729309452037,3.1037481527306303,2.809729309452037,2.172817026803946,3.50887215096253,3.188067243481726,2.9086265064146413,3.154023696086919,2.9198974925634094,2.299850463675115,2.8423744335419174,2.6743473969102154,3.138603207534314,2.791619735697367,3.588561829222632,3.0238799606304005,2.172817026803946,2.8571838777752263,3.772736591473746,3.0675524798863445,2.7024425068559754,3.665876116842893,2.9198974925634094,2.9086265064146413,2.791619735697367,2.8571838777752263,2.4617982522305497,2.791619735697367,2.8711309281677773,2.8843046366994964,2.8571838777752263,2.950733816882068,2.9862411230559838,2.299850463675115,2.8843046366994964,3.168346219698841,3.0238799606304005,2.172817026803946,2.299850463675115,3.2031180481094617,2.7278130840051946,3.1130316139768435,2.607387664102646
GSM2445729,2.3610974692670705,2.4080420682093573,3.0629469565043466,3.2424561424658958,2.5011008282204976,2.61767705221058,2.545486577238916,3.479182797015733,2.5588793212022827,3.558557603762034,3.832101032033062,2.4290904294540354,3.3544130519834976,2.571668376065127,3.5868441392285675,2.5588793212022827,2.4487789822418153,2.4290904294540354,2.6748081394415966,3.265038322747577,3.4903484030123786,3.4403259307447,2.699365582158779,2.3610974692670705,2.666089319277926,3.05091214856811,2.990040908745209,2.628074691059896,3.606436743984863,3.7947082967300285,3.496798103341183,2.3610974692670705,2.4290904294540354,3.841637975345935,2.5011008282204976,3.4590571395266845,3.5124046418916546,3.05091214856811,2.2395730437314,3.228974887518047,2.987689441071645,3.227499119843018,3.642725314309256,3.788794651898095,2.5166639172663534,3.0544205225058074,3.7129368896255444,2.571668376065127,2.3059603815304643,3.0491361375362294,3.5430334886750043,3.5902126799526113,2.5839020473707888,2.60687014855588,3.276824052522672,2.5011008282204976,3.5565588855418593,3.316748015759428,3.052673535504986,3.4602750705851513,3.114562305331154,3.799023030090713,2.571668376065127,3.3562703408661627,3.0629469565043466,3.5907520713167997,3.0080029188954813,2.5166639172663534,3.268652399975359,3.4831069178132408,2.5839020473707888,2.978026690820243,3.492693000443802,2.0487977800203323,3.4235872279319937,3.6852004066699484,3.249847260741831,3.3181231208843873,3.821358505558153,3.1909251342700142,3.4500595580840634,3.4838104732949953,3.5956974099815873,2.2395730437314,2.7424803838862255,3.409996865712758,2.8064460097750192,3.010148487717393,3.6074864726709968,3.192704680552237,2.5166639172663534,2.6570763809573603,3.184567001012797,3.5181929858177323,2.4487789822418153,2.3610974692670705,3.1448571609198703,2.2744256918006536,2.7070670283621814,3.361728696127851
GSM2445730,2.109000841159798,3.679248707008647,3.4970054873349836,3.2606023363412144,2.336537576050055,3.558288537061315,3.4213418343951143,3.2371661974014043,1.9630622471475978,3.2880455846572842,2.3930107659720865,2.109000841159798,3.042076318854951,2.916312436142225,3.3349837364657864,3.4270007016346185,3.679548305699649,2.212834613783861,2.605616112939784,2.7821377953578326,2.5971473190860874,3.4114742076241535,2.4551889106643445,2.3152442847364725,2.4820590335603336,3.626450567235818,3.63340340013532,3.144487582082099,3.5773183886002484,3.2822858512971353,3.149522770541737,2.1471117622047275,3.1639143196233364,3.736910034189006,3.7645404569450256,3.8160736648513667,3.071838481035503,2.923518648918052,2.109000841159798,2.895924408915143,3.6686792371711485,2.8584831045123757,3.6818127460630876,3.635533892788731,2.0182388518042003,2.8140873927357295,3.536352085410834,3.708025342645798,2.3930107659720865,2.6515800010593327,3.2666035886188145,3.366784016783663,2.1471117622047275,3.1285854130905952,3.3673079871819724,2.8355911810496353,3.3154755060608676,2.93504950752133,3.647345128208032,3.726720515361521,2.745504472785001,3.1692432923528244,3.2334154840556777,3.257766793168447,3.343254578483187,3.3058002872220786,2.658536950491474,2.9585375637302445,2.9684583066823995,3.3964145749630674,3.3573546577451663,3.1410597875709465,3.1453355389937006,1.898773995580309,2.9906155171272695,3.570537318982058,2.8932459866087377,3.0694096216166438,3.4721586694870177,3.1600190461766533,3.131323562598762,3.207386317750377,3.2818675395760546,1.8222474684870447,2.898572549974056,3.1511736418936906,2.292453938446444,3.7356252320810803,3.2544040091089714,3.094699369666657,2.212834613783861,2.8489373919955296,3.2306907819802855,3.3024583932048044,2.2415234702266456,2.181521353162977,3.1201438869474294,3.460403300566994,3.3032063022638325,2.930506394215963
GSM2445731,3.6657231885952966,3.83793863736608,3.140867230449946,3.804003476914562,2.397255482524474,2.4458783653145137,3.685037680762229,2.7898750273534887,3.1830432512482347,2.870918256108886,3.28590926694507,2.599686662705333,3.303468443290782,3.337132148750293,3.5133772495351168,2.3395791417800686,2.5861561000264706,2.422531710987619,2.716017052739834,2.916655195657976,3.6547482413516414,3.515753508694673,2.556961970208586,2.856737344449778,2.22744474436763,2.8799233114280196,3.5508712577421617,2.2691952229414145,2.920400644544446,2.945038285645935,2.831065984698437,2.0595161616793347,2.22744474436763,3.839962112203644,2.22744474436763,3.7937561631986036,3.1181998974234566,2.22744474436763,2.4458783653145137,2.397255482524474,3.1090088608769575,2.599686662705333,3.5169286650483036,3.587925157952252,2.467549446836733,2.506662361841043,3.8753567399911084,3.176416928400316,2.9929537845125695,3.038978828452425,3.1648570949071924,3.3792749432200053,2.17984060506872,3.231821432965226,3.3965753147637066,2.22744474436763,3.300557639699531,2.6793120950503146,2.716017052739834,3.5123480690721554,2.896964010872627,3.425568630292953,2.814250009338716,3.583266982518579,3.3899306639500493,3.286543299563034,2.4458783653145137,3.146160392078972,2.870918256108886,3.352755458886759,2.6125877948034053,3.348300011261772,3.40030929307662,2.17984060506872,3.5169286650483036,3.7662413464143185,3.5113123073499026,3.125557230699493,3.7970408682867953,3.540676324839332,3.350541615214902,3.4104188457620532,3.4126219780159195,2.1246953481259743,2.941676888998629,3.3069016676716,2.8754635450858053,2.941676888998629,3.4026442868079907,2.973237099902699,1.5587928876211483,2.4458783653145137,3.2578676879688624,3.3179023706548123,1.9804174277736095,2.22744474436763,2.7628536512214157,2.4458783653145137,3.206561120547781,3.3028899533089504
GSM2445732,2.3983819771165673,2.3362042742985665,2.299887073001775,3.2301451777238643,2.494335109096612,2.494335109096612,2.473065622750607,3.9470238640145943,2.299887073001775,2.3362042742985665,3.174247087331753,2.7983852050464333,2.5327380286669663,2.494335109096612,3.2847408467114043,2.299887073001775,2.5968691057431075,2.9209192284966354,2.450158290214504,2.7627078338439377,2.6716672864307567,2.7916457706043842,2.1585828134762863,2.4253656216156774,2.730028097408128,3.0437155069943556,3.27987063244113,2.550181107756162,3.2425660119133313,3.250144390006506,2.7916457706043842,2.3362042742985665,2.1585828134762863,3.527595224327983,1.7927556630628128,3.2719511171761937,3.8634139453524567,1.9209368136333789,2.212471468826841,2.4253656216156774,2.957643734043411,2.299887073001775,3.555316925653674,2.721163425304492,1.6086782490062972,2.3688242952443943,3.083381516940797,3.480937227751703,0.5506648696186532,3.262912207244102,2.8866472827890624,2.746890608512397,2.259027976293259,2.6368329523559657,3.519665317155501,2.094950652284679,3.119950277210805,2.566618446359515,3.0220076822327178,3.6683317941733637,2.682338871594284,3.1293098587372383,2.3983819771165673,2.9832588830147393,2.8113373243181483,2.932568743595119,2.3362042742985665,2.881987804358885,2.3362042742985665,3.8935596804527455,3.4456225133316916,3.0459979320140396,2.964326649444281,2.473065622750607,2.881987804358885,3.7001196817887942,2.682338871594284,2.6368329523559657,3.562498229691142,2.829568859972733,2.851928515205244,2.94001898537925,2.9708168522663425,2.0178232595497345,2.4253656216156774,2.7847186611267754,2.3362042742985665,2.94001898537925,2.924868281226223,2.3688242952443943,1.7927556630628128,2.0178232595497345,3.425664918333751,3.0570588413107185,2.094950652284679,2.0178232595497345,2.5968691057431075,2.3688242952443943,2.6716672864307567,3.081469262878835
GSM2445733,1.819590312236584,3.6572143885498227,3.6165183196311586,2.7667931342421337,1.945509409304471,3.579924677284712,3.1870136336908215,2.8648689602749218,2.81508435949156,2.2675992237207887,2.868804587650764,1.8874217322116782,2.386879683046804,2.6487591189240836,3.694207834954928,3.5202700352272513,1.738622756415015,2.44904542638418,3.778113255481399,2.714406534331686,3.0886656139338933,3.2766368119664335,3.540488329629512,1.6916454611986242,3.7203481726471193,0.6133519828227948,3.1299112592343956,3.462073130373243,2.3460770581204105,2.7119743924493296,2.4090294857751053,1.917522260229888,0.6133519828227948,3.266817491530106,1.7810239472531428,3.4052507101162295,2.6122986992622024,2.5702687139569402,3.1888003333038126,1.7810239472531428,2.741937375203517,1.945509409304471,3.536668937529587,3.1142158315855357,2.9730119530584034,2.0408124824414204,3.518417789977474,2.672493123284091,2.0991931754242192,3.0516088828422663,2.557621209396436,2.855425381804429,1.5797792578174827,2.44904542638418,2.9448086944543594,3.048109988791317,2.780238586636829,1.971636211587618,2.4160734487307503,3.4151422351820275,2.1935205784434126,3.284353285249617,2.379131519046357,3.3155769858630983,2.86220864800325,2.9158302022526703,1.8874217322116782,3.0920363870542444,2.582373207030193,3.382238197702167,2.608730028738379,3.1926168044943717,3.0498665851817126,1.224759213684025,2.982737885948086,3.263023948210495,3.1980647221587195,2.7764698942172217,3.1989112556815464,2.99281591948448,2.9958268709426115,3.0847456035808443,3.05102969232849,3.3494329156445493,2.379131519046357,2.988221301777642,2.4229594093314515,3.03910459723895,3.0492826527249237,2.636058450100264,1.3390287333465767,1.917522260229888,3.1137861553065695,3.1373291025242875,3.241019775617546,3.373767884501368,2.0191223807767456,1.819590312236584,2.1935205784434126,2.823077561929795
GSM2445734,2.0109322387259927,2.3695863216125064,3.3909231543546157,3.243371871016797,4.030061129592316,3.24538684796083,2.286414751094651,3.6919164318063773,2.7983461079436536,2.6538534279612063,2.5922598566277366,4.144900163831064,3.797542191040344,3.619598519392301,3.4214417492045066,3.1939989515500393,3.316314202157114,3.7909764388835887,2.5350477578516406,3.1048927286853454,3.746376696179916,2.820903885217953,2.782077764213316,2.4353451891777156,2.286414751094651,2.937851685047381,3.6317880113341285,2.5131111074176062,2.9148300110144896,3.429920660948773,3.054572494982982,3.10691581004152,3.3282459402579843,3.76043666062737,2.7151199125260788,3.786485637070127,3.2541991000375843,2.102140798018004,2.404211067319224,2.7151199125260788,3.375370708816501,2.235266806225267,3.2866366655035586,3.2423563413397316,2.1749983840324165,2.3695863216125064,3.4397035401019207,3.2570478440869097,2.6247862186060837,3.057139601452622,3.1205480788093056,3.096597131040675,3.6836926583856204,3.102849697797319,3.3821379455168934,2.6672912734894867,3.4499134099942865,2.6672912734894867,2.937851685047381,3.487013354430559,3.153533337785574,3.3533586230658536,2.235266806225267,2.8724756712266375,3.298332888967647,2.933428168346025,2.9506299294693923,3.4152853831686785,2.463583894060563,3.6179336120054977,3.1926874805835976,3.569356072376687,3.288239475280932,2.755505432761536,2.977906812955962,3.512748998319044,2.985127140232089,2.8724756712266375,3.600324212791444,3.174794004301057,3.0596761548693103,3.1333311946657876,3.225329512599168,2.6800851685638722,2.9955359267486315,2.894607884456413,3.3647061451604783,3.2570478440869097,3.0857403137490573,2.9148300110144896,2.9547345228751722,2.3695863216125064,3.1776543594509152,3.21504585659761,2.988651303104265,2.1749983840324165,3.221962041252129,2.286414751094651,3.002212548530424,3.2493539430806666
GSM2445735,2.7822169683851823,1.658380752543788,3.698782353962832,2.7316279680676714,3.086257896270694,3.591423400814378,2.214761182030513,3.2920004475953952,3.0801023175507964,1.658380752543788,1.9391107985924596,2.3455723039076615,2.866734698777572,2.102363806334378,2.8242830911328016,2.69567060342273,2.5555919715416926,2.3664258302337418,3.7254150324004494,2.5555919715416926,3.758475231603966,2.102363806334378,3.4808452609607308,2.4537936958156283,3.6388021019306107,2.001664359427241,3.499322659833554,3.3331183064724637,3.054922376678936,2.9503769613698463,2.6463831928816117,2.323259736000248,2.0554109805410072,3.228641871728118,2.2992901148706206,3.5643480106795566,2.9082590808783135,2.1811445311371362,3.311806687276783,2.001664359427241,2.8913520564118116,2.102363806334378,3.948573627580332,3.0750446820783344,3.278736681035983,1.5031921146135885,3.163307684590278,2.9027582744703047,2.969876605407521,2.812398990172635,2.753087358286163,2.6540055701552765,2.0554109805410072,2.9481027878666586,2.7822169683851823,3.1530575632005418,2.9082590808783135,2.5332863829869434,2.1439336737596375,3.085041144997497,2.1439336737596375,3.243012079131568,2.586072286987703,2.5955384172428357,2.496218727028632,3.112445501624432,2.0554109805410072,2.69567060342273,2.1811445311371362,3.1177253417729993,2.4043919492511567,3.1145737075305546,2.7201864599511976,1.2748012079263327,2.7822169683851823,3.372435738628444,2.482739818262046,2.273424057375199,3.1948152056380064,2.5555919715416926,2.6385395193641368,2.661417920112175,2.7999110783464793,1.7738506755857022,2.702018624438531,2.5661222717238648,2.8083062196865693,3.1762052121434747,2.885434011429089,2.46861771294881,1.7738506755857022,1.8647496067186602,2.4537936958156283,2.5332863829869434,2.46861771294881,2.214761182030513,2.6540055701552765,2.2992901148706206,2.9481027878666586,2.753087358286163
GSM2445736,2.243203296148207,3.680983389639899,2.7428317415723806,3.1520985060823477,2.052940529680631,2.1904714343397145,3.313605710983987,3.528620594691043,2.1048437907102824,3.6598765720150075,3.0003518854058333,2.170933140404423,3.3771286149886843,2.4519197315070316,3.6183655190685338,1.8337184165779405,2.328830092408092,2.1282607697300353,2.170933140404423,3.416138754561486,3.4495650098039956,3.466460740500172,2.9749379706558376,2.1048437907102824,2.243203296148207,2.476264035591101,3.3843380356563446,2.4914529028836965,3.5891481889507664,3.9058677066128253,3.5259113213865345,2.1502396844735463,2.243203296148207,3.6513675232725595,2.079808578497236,3.5277826017162197,2.991159408256907,3.008213082593165,2.1282607697300353,3.3796131807963676,3.602267392267987,3.2835968932422643,3.829736318043488,3.6971309921897966,2.425432747867576,3.3089317919672374,3.3121314604893346,3.093251279090001,1.8797149438321479,3.5261540070568165,3.5590185842438404,3.6633963937673673,2.1502396844735463,3.2899058002582002,3.5003747927556197,2.1282607697300353,3.640584748001543,3.299664102607304,2.9290729385433605,3.3769813649043603,3.208154907602068,3.4492749315308964,2.2089666292723735,2.9869480317267634,3.0345507810929075,3.600729863924437,3.288468802328012,2.7572245705832272,3.2971577379760415,3.4319656310205455,2.5196604538141596,2.9869480317267634,3.4712810386959783,2.1502396844735463,3.093251279090001,3.2451032761228995,2.9235131853744556,3.3459885106892915,3.590362468101923,3.113623949628402,3.402436814621027,3.4869723388450513,3.506924220126099,2.023981497449735,2.7113714022631603,3.1940888176511115,2.434521066206849,2.7654843899110415,3.4932546136222467,3.057256097319539,2.8853741746912793,3.0148679121429773,2.748686782029863,3.601106295464821,2.023981497449735,2.2265157463485172,2.9513026579479837,2.170933140404423,2.9276955453089677,3.1964395641997974
GSM2445737,3.9896075918365743,2.4896571547539628,2.6259339269552298,3.9230971302917226,2.791042876555579,2.9979089971812454,2.5106851990179355,2.3866513631616417,3.525954313242727,2.5106851990179355,2.811642601363991,2.5106851990179355,3.560626570801862,2.952041859731285,3.781830796672909,2.278255381320114,3.2717640205668563,2.612103408632713,2.6516531741457845,3.1667464368718816,3.532226120303297,2.948377765112464,2.548661000087954,3.2228565935553326,2.735146251026342,3.2639053796443145,3.5815832758220805,2.6751300463986287,2.8049649569973147,3.5132033212420466,2.726056190127091,2.6967012078779136,2.899121312956662,3.9605898579995347,3.1352671946298516,3.4959763264641226,2.9209365412246493,2.783778014351451,2.467013822191074,2.415849702682071,3.6639764964035226,2.467013822191074,3.8727997753526493,3.349189728070761,2.1791867412012498,2.278255381320114,3.5696463519565134,2.8244767699825957,2.735146251026342,2.811642601363991,2.875059856643687,3.2582024299412766,2.35443644685369,3.1892614162576125,3.2935332570522347,2.415849702682071,2.976149470548398,2.582173822944003,3.2363088543228917,2.9291177041183034,2.1791867412012498,3.2094659968756303,3.2073214265705055,3.0549077655088577,3.4089480713212996,3.192776751691517,2.4896571547539628,2.9793913631058313,2.735146251026342,3.0456006263822175,2.7166344922037973,3.487644824861998,3.0122362270023544,2.3185810341210997,2.933101656476871,3.7066377422894217,2.9080945937752163,2.8181437113224397,3.616420962915981,3.0094445946031008,2.9626912197464383,2.976149470548398,3.0122362270023544,2.3185810341210997,2.9209365412246493,2.8800726293254426,2.8244767699825957,2.9979089971812454,3.0407910206970046,2.948377765112464,1.8192519889153542,3.120834107476792,3.2948977222500924,3.1458257750422343,1.9451993660736342,2.3185810341210997,3.2557046011618747,2.7981016570372215,3.1558602943907554,2.7685832511927932
GSM2445738,3.6298814720672703,3.606668110669256,3.501093032633585,3.571989734078925,2.425712532185798,3.4776804253416382,3.2358764817657466,3.098077162748405,3.4771076302893844,2.0391063070997784,3.6973207904435315,2.128604542454928,3.2901787138333574,3.2134749067687602,3.552282120879694,2.8261439665168253,2.75321446108621,2.6719597565741267,3.0496017729219256,3.4294582878295636,3.6015024692672193,2.353297483630506,2.602500283667747,3.366462287713057,2.3730350697080778,2.8508484689235485,3.687032285561742,3.2589131384474803,2.954896970008872,3.358338030537426,2.4706326508766168,2.5649301439358516,2.0865840963052213,3.6459841102940014,1.7540079369032302,3.845859784115938,3.416807888799895,2.8732500451310847,2.128604542454928,2.5748052402964032,3.18814926710908,2.4091308750995433,3.184559798632533,3.3091910055921567,2.4706326508766168,2.4091308750995433,3.116135748276914,3.0482006539665227,3.0935894735938363,3.4031509090836187,2.737821625679063,2.6579926226269315,2.0391063070997784,3.301898093901347,2.9674275126379386,2.899254113663411,2.8068259458688525,2.6852307747865622,2.1662077499828807,3.5889171400791113,2.309730772661807,3.8223446572717643,3.102470081024763,2.9125440026420093,2.509663185737222,2.619538023334755,2.20017016907131,2.829831011861748,2.2594172754264883,3.036649795632657,2.697867256827427,3.4396266790034353,2.7157484811168398,1.4792204685153383,2.6432587014507583,3.8653093104330734,2.7944631996960583,2.691624796820015,3.6392279683120923,2.5935708186995674,2.691624796820015,2.929955802203118,2.9612492710177207,2.6719597565741267,3.1655672325279673,2.7723870794415224,3.0854960777474796,2.6786782370835533,2.9151131788272244,2.6786782370835533,-0.34376817418072714,2.4091308750995433,3.280326623796629,3.1749104235986363,2.7902014169047398,2.899254113663411,3.245110363423995,2.3916060990942896,3.11409132324401,2.4706326508766168
GSM2445739,4.061872351302669,2.0697817405109875,2.449235416278342,4.008406558920689,2.479422832527279,2.6318566520078375,2.6780415662694543,2.824921954269099,3.5773683260287554,2.7719911402192214,3.561575522101835,2.5068198430586643,3.665993815755114,2.816851251915342,3.684018367295379,2.531866512047694,3.185148503479038,2.71737333365298,2.704907289474058,3.398512971138908,3.8461790610559112,2.6318566520078375,2.3780208994746777,3.3502470950337715,2.479422832527279,2.824921954269099,3.6556405242229375,2.704907289474058,3.067655597203388,3.4138192383140487,2.7406379952071207,2.751524661210887,2.415687037206671,3.499113163950103,2.3352055232395568,3.7844839619943724,3.0476467229271424,2.449235416278342,2.531866512047694,2.704907289474058,3.3321436775702193,2.554908899986668,3.8420328708185005,3.641001034810353,2.1574531568203974,2.227635851361442,3.2136867836002683,2.887499031779361,3.059309427014873,3.146261486796205,2.964775808368863,3.2574337042018215,2.0697817405109875,3.2667110399771886,3.0808735326940684,2.227635851361442,3.0564529436429715,2.824921954269099,2.6318566520078375,3.4385706823005426,2.2857879093316114,3.4834472371898713,3.0957099065150118,2.6145286940775145,3.1266895167204014,3.0415681236548058,2.554908899986668,2.704907289474058,2.479422832527279,3.0446289341026924,2.887499031779361,3.5109448865166972,2.9558607796927747,1.9546815171448153,2.691816860336252,3.5958166297930854,2.531866512047694,2.79091746274016,3.5283314615088344,2.7998677875767295,2.9051608838231373,3.008312701422048,3.0756853312435872,2.531866512047694,3.0222312558796998,2.931908228488941,2.9775186964245717,2.874941538136562,2.96036232729034,2.9816099808889263,2.0697817405109875,3.151782640320377,3.0957099065150118,3.1926818207982377,2.227635851361442,2.3780208994746777,2.704907289474058,2.6481480796407255,3.3589599155869436,2.449235416278342
GSM2445740,2.1592676566227995,3.855022728790304,3.351132176188514,2.8477332660160113,2.2718590679381285,3.546629935169693,3.661950599873246,3.5380292482509015,2.2470125273624713,3.6921407710348606,2.5332664526391877,2.2201830677346104,3.460948141702559,2.3738117562187138,3.368793741696195,3.3702708713952583,2.3165668038145073,2.336809801511521,2.422223657318286,2.754243683572489,3.2453272283817745,3.581709828627579,2.406912603004401,1.9932952673274977,2.2718590679381285,2.464016440833773,3.064690554312714,3.2384204385133355,3.7092339139718704,3.8501485496681602,3.627653377133593,1.79363810535721,2.406912603004401,3.5148816111392733,2.2201830677346104,3.5481602296407297,3.216633377173505,1.9371374164852206,2.3165668038145073,3.4636735400631484,3.524779880585975,3.386869627933995,3.823774117191052,3.7668932780075477,3.1036929245918103,3.265095067508332,3.4253256768712914,2.2201830677346104,2.2718590679381285,2.571659285669883,3.646590298692139,3.6631913872228883,2.1592676566227995,2.5332664526391877,3.0108523305678063,2.656126040757652,3.668437771658658,3.5267272466691812,2.953635581308691,3.5338261950162746,3.2044453603282808,3.186257932479499,2.406912603004401,3.1895162148075604,2.9832130906962906,3.6782559080035346,3.224892845856553,2.450717837778914,3.4401924473720973,3.3095478952620336,2.6355488059346217,3.1216652447478714,3.549340321982996,2.336809801511521,3.2960046159772074,3.6938633840483655,3.186257932479499,3.4910255227807143,3.7547306641384544,3.32215894181578,3.5050032633649546,3.580406556033257,3.6028695744124035,1.9371374164852206,2.3908019536680523,3.3357457925358873,2.522806139680998,3.0511775577981712,3.5508447677486257,3.2584312827727304,2.5804961428752096,2.3738117562187138,2.4767487734367784,3.6305093629868526,2.907855074301713,2.6813172624628305,2.704320130748247,2.488957590083653,2.887718765086394,3.266400007630049
